tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8
2916,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2919,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2922,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2925,1600,2000,792,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
2928,1600,2000,792,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
2931,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2934,1600,2000,792,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2937,1600,2000,792,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
2940,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
2943,1600,2000,851,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
2946,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
2949,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
2952,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
2955,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
2958,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
2961,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
2964,1600,2000,786,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
2967,1600,2000,786,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
2970,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
2973,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
2976,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
2979,1600,2000,846,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
2982,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2985,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2988,1600,2000,846,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
2991,1600,2000,846,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
2994,1600,2000,846,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
2997,1600,2000,946,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
3000,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3003,1600,2000,1006,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3006,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0
3009,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0
3012,1600,2000,1006,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0
3015,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0
3018,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0
3021,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0
3024,1600,2000,1006,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0
3027,1600,2000,1006,5,1,1,0,0.0,81,watch,0,0,0,0,1,0,0,0
3030,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3033,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3036,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3039,1600,2000,1066,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3042,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0
3045,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0
3048,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0
3051,1600,2000,886,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0
3054,1600,2000,886,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0
3057,1600,2000,866,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0
3060,1600,2000,926,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0
3063,1600,2000,926,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
3066,1600,2000,926,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3069,1600,2000,926,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3072,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3075,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3078,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3081,1600,2000,926,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3084,1600,2000,926,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3087,1600,2000,926,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3090,1600,2000,986,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3093,1600,2000,986,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3096,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0
3099,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0
3102,1600,2000,986,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0
3105,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3108,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3111,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3114,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3117,1400,2000,986,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3120,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3123,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3126,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3129,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3132,1400,2000,1046,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3135,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3138,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3141,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3144,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3147,1400,2000,1046,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3150,1400,2000,1106,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3153,1400,2000,1106,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3156,1400,2000,1106,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3159,1400,2000,1106,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3162,1400,2000,1106,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3165,1400,2000,1106,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3168,1400,2000,1106,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3171,1400,2000,1106,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3174,1400,2000,1106,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3177,1400,2000,1106,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3180,1400,2000,1165,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3183,1400,2000,1165,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3186,1400,2000,1165,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3189,1400,2000,1165,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3192,1400,2000,1165,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3195,1400,2000,1165,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3198,1400,2000,1165,5,5,5,0,0.0,405,watch,0,0,0,0,5,0,0,0
3201,1400,2000,1165,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3204,1400,2000,1165,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3207,1400,2000,1165,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3210,1400,2000,1225,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3213,1400,2000,1225,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3216,1400,2000,1225,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3219,1400,2000,1225,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3222,1400,2000,1225,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3225,1400,2000,1225,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3228,1400,2000,1225,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3231,1400,2000,1225,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3234,1400,2000,1225,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3237,1400,2000,1225,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3240,1400,2000,1285,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3243,1400,2000,1285,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3246,1400,2000,1285,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3249,1400,2000,1285,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3252,1400,2000,1285,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3255,1400,2000,1285,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3258,1400,2000,1285,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3261,1400,2000,1285,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3264,1400,2000,1285,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3267,1400,2000,1285,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3270,1400,2000,1345,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3273,1400,2000,1345,5,5,5,200,2.3,405,watch,0,0,0,0,5,0,0,0
3276,1400,2000,1345,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3279,1400,2000,1345,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3282,1400,2000,1345,5,5,5,300,3.4,405,watch,0,0,0,0,5,0,0,0
3285,1400,2000,1345,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3288,1400,2000,1345,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3291,1400,2000,1345,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3294,1400,2000,1345,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3297,1400,2000,1345,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3300,1400,2000,1405,5,4,4,400,4.6,324,outmatched,0,0,0,0,4,0,0,0
3303,1400,2000,1405,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
3306,1400,2000,1405,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3309,1400,2000,1405,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3312,1400,2000,1405,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0
3315,1400,2000,1405,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0
3318,1400,2000,1405,5,3,3,200,2.3,243,watch,0,0,0,0,3,0,0,0
3321,1400,2000,1405,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0
3324,1400,2000,1405,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0
3327,1400,2000,1405,5,2,2,100,1.1,162,watch,0,0,0,0,2,0,0,0
3330,1400,2000,1465,5,1,1,0,0.0,81,watch,0,0,0,0,1,0,0,0
3333,1400,2000,1465,5,1,1,0,0.0,81,watch,0,0,0,0,1,0,0,0
3336,1400,2000,1465,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3339,1400,2000,1465,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3342,1400,2000,1465,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3345,1400,2000,1465,5,1,1,100,1.1,81,watch,0,0,0,0,1,0,0,0
3348,1400,2000,1285,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0
3351,1400,2000,1285,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0
3354,1400,2000,1285,5,2,2,200,2.3,162,watch,0,0,0,0,2,0,0,0
3357,1400,2000,1285,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0
3360,1400,2000,1345,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0
3363,1400,2000,1325,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0
3366,1400,2000,1325,5,3,3,300,3.4,243,watch,0,0,0,0,3,0,0,0
3369,1400,2000,1325,5,4,4,400,4.6,324,watch,0,0,0,0,4,0,0,0
3372,1400,2000,1325,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3375,1400,2000,1325,5,4,4,300,3.4,324,watch,0,0,0,0,4,0,0,0
3378,1400,2000,1325,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3381,1400,2000,1325,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3384,1400,2000,1325,5,5,5,400,4.6,405,watch,0,0,0,0,5,0,0,0
3387,1400,2000,1325,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3390,1400,2000,1385,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3393,1400,2000,1385,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3396,1400,2000,1385,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3399,1400,2000,1385,5,6,6,500,5.7,486,watch,0,0,0,0,6,0,0,0
3402,1400,2000,410,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0
3405,1400,2000,410,5,6,6,600,6.9,486,watch,0,0,0,0,6,0,0,0
3408,1400,2000,410,5,6,6,600,6.9,486,wait,0,0,0,0,6,0,0,0
3411,1200,2000,410,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3414,1200,2000,410,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3417,1200,2000,410,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3420,1200,2000,469,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3423,1200,2000,469,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3426,1200,2000,469,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3429,1200,2000,469,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3432,1200,2000,469,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3435,1200,2000,469,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3438,1200,2000,469,5,5,5,100,1.1,405,watch,0,0,0,0,5,0,0,0
3441,1200,2000,469,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3444,1200,2000,469,5,5,5,500,5.7,405,watch,0,0,0,0,5,0,0,0
3447,1200,2000,469,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3450,1200,2000,2029,5,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3453,1200,2000,353,6,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3456,1200,2000,353,6,5,5,500,5.7,405,outmatched,0,0,0,0,5,0,0,0
3459,1200,2000,353,6,5,6,514,10.4,408,outmatched,1,0,0,0,5,0,0,0
3462,1200,2000,350,6,6,7,528,15.1,411,critical,2,0,0,0,5,0,0,0
3465,1200,2000,350,6,6,7,528,15.1,411,critical,2,0,0,0,5,0,0,0
3468,1200,2000,347,6,7,8,542,19.7,414,critical,3,0,0,0,5,0,0,0
3471,1200,2000,347,6,7,8,442,18.6,414,outmatched,3,0,0,0,5,0,0,0
3474,1200,2000,347,6,7,9,517,23.6,432,outmatched,3,0,0,1,5,0,0,0
3477,1200,2000,344,6,8,10,431,27.1,435,critical,4,0,0,1,5,0,0,0
3480,1200,2000,596,6,8,10,431,27.1,435,critical,4,0,0,1,5,0,0,0
3483,1200,2000,596,6,8,11,345,30.6,438,watch,5,0,0,1,5,0,0,0
3486,1200,2000,596,6,8,11,345,30.6,438,watch,5,0,0,1,5,0,0,0
3489,1200,2000,596,6,8,12,359,35.3,441,watch,6,0,0,1,5,0,0,0
3492,1200,2000,596,6,8,13,334,39.1,459,watch,6,0,0,2,5,0,0,0
3495,1200,2000,596,6,8,13,334,39.1,459,watch,6,0,0,2,5,0,0,0
3498,1200,2000,596,6,8,14,348,43.8,462,watch,7,0,0,2,5,0,0,0
3501,1200,2000,596,6,8,14,248,42.7,462,watch,7,0,0,2,5,0,0,0
3504,1200,2000,596,6,8,15,262,47.3,465,watch,8,0,0,2,5,0,0,0
3507,1200,2000,596,6,8,16,376,53.1,468,watch,9,0,0,2,5,0,0,0
3510,1200,2000,849,6,8,16,476,54.3,468,watch,9,0,0,2,5,0,0,0
3513,1200,2000,849,6,8,17,551,59.3,486,wait,9,0,0,3,5,0,0,0
3516,1200,2000,846,6,9,17,651,60.4,486,critical,9,0,0,3,5,0,0,0
3519,1200,2000,846,6,9,18,665,65.1,489,critical,10,0,0,3,5,0,0,0
3522,1200,2000,843,6,10,19,679,69.8,492,critical,11,0,0,3,5,0,0,0
3525,1200,2000,843,6,10,19,779,70.9,492,critical,11,0,0,3,5,0,0,0
3528,1200,2000,840,6,11,20,854,75.9,510,critical,11,0,0,4,5,0,0,0
3531,1200,2000,837,6,12,20,854,75.9,510,critical,11,0,0,4,5,0,0,0
3534,1200,2000,837,6,12,21,868,80.6,513,critical,12,0,0,4,5,0,0,0
3537,1200,2000,834,6,13,22,982,86.4,516,critical,13,0,0,4,5,0,0,0
3540,1200,2000,1086,6,13,22,882,85.3,516,critical,13,0,0,4,5,0,0,0
3543,1200,2000,1083,6,14,22,821,84.9,501,critical,14,0,0,3,5,0,0,0
3546,1200,2000,1080,6,15,22,821,84.9,501,critical,14,0,0,3,5,0,0,0
3549,1200,2000,1080,6,15,23,796,88.8,519,critical,14,0,0,4,5,0,0,0
3552,1200,2000,1077,6,16,24,810,93.4,522,critical,15,0,0,4,5,0,0,0
3555,1200,2000,1077,6,16,24,810,93.4,522,critical,15,0,0,4,5,0,0,0
3558,9600,12000,1057,6,16,25,724,97.0,525,critical,16,0,0,4,5,0,0,0
3561,9600,12000,1057,6,16,25,724,97.0,525,watch,16,0,0,4,5,0,0,0
3564,9600,12000,1057,6,16,26,738,101.6,528,watch,17,0,0,4,5,0,0,0
3567,9600,12000,1057,6,16,26,638,100.5,528,watch,17,0,0,4,5,0,0,0
3570,9600,12000,1310,6,16,26,738,101.6,528,watch,17,0,0,4,5,0,0,0
3573,9600,12000,1310,6,16,27,752,106.3,531,watch,18,0,0,4,5,0,0,0
3576,9600,12000,1310,6,16,27,652,105.1,531,watch,18,0,0,4,5,0,0,0
3579,9600,12000,1310,6,16,28,666,109.8,534,watch,19,0,0,4,5,0,0,0
3582,9600,12000,1310,6,16,29,780,115.6,537,watch,20,0,0,4,5,0,0,0
3585,9600,12000,1310,6,16,29,780,115.6,537,watch,20,0,0,4,5,0,0,0
3588,9600,12000,1310,6,16,30,855,120.6,555,watch,20,0,0,5,5,0,0,0
3591,9600,12000,1130,6,16,30,955,121.8,555,wait,20,0,0,5,5,0,0,0
3594,9600,12000,1130,6,17,32,1069,127.6,639,wait,21,0,0,5,6,0,0,0
3597,9600,12000,1130,6,16,33,1083,132.3,642,wait,22,0,0,5,6,0,0,0
3600,9600,12000,1382,6,16,33,1183,133.4,642,wait,22,0,0,5,6,0,0,0
3603,9600,12000,1382,6,16,30,1166,115.6,696,wait,19,0,0,4,7,0,0,0
3606,9600,12000,1382,6,16,28,1152,110.9,612,wait,18,0,0,4,6,0,0,0
3609,9600,12000,1382,6,16,29,1152,110.9,615,wait,19,0,0,4,6,0,0,0
3612,9600,12000,1382,6,16,31,1266,116.7,699,wait,20,0,0,4,7,0,0,0
3615,9600,12000,1382,6,16,31,1266,116.7,699,wait,20,0,0,4,7,0,0,0
3618,9600,12000,1382,6,16,32,1180,120.2,702,wait,21,0,0,4,7,0,0,0
3621,9600,12000,1382,6,16,32,1180,120.2,702,wait,21,0,0,4,7,0,0,0
3624,9600,12000,1382,6,16,34,1355,126.4,801,wait,21,0,0,5,8,0,0,0
3627,9600,12000,1382,6,16,32,1180,120.2,702,wait,21,0,0,4,7,0,0,0
3630,9600,12000,1635,6,16,32,1180,120.2,702,wait,21,0,0,4,7,0,0,0
3633,9600,12000,1635,6,17,34,1294,126.0,786,wait,22,0,0,4,8,0,0,0
3636,9600,12000,1635,6,17,33,1280,121.4,783,wait,21,0,0,4,8,0,0,0
3639,9600,12000,1635,6,15,34,1280,121.4,786,wait,22,0,0,4,8,0,0,0
3642,9600,12000,1635,6,14,35,1369,131.0,804,wait,22,0,0,5,8,0,0,0
3645,9600,12000,1635,6,13,35,1369,131.0,804,wait,22,0,0,5,8,0,0,0
3648,9600,12000,1635,6,12,36,1369,131.0,807,wait,23,0,0,5,8,0,0,0
3651,9600,12000,1635,6,12,36,1469,132.2,807,wait,23,0,0,5,8,0,0,0
3654,9600,12000,1635,6,12,37,1483,136.9,810,wait,24,0,0,5,8,0,0,0
3657,9600,12000,1635,6,10,38,1497,141.5,813,wait,25,0,0,5,8,0,0,0
3660,9600,12000,1887,6,10,35,1222,134.2,633,wait,25,0,0,4,6,0,0,0
3663,9600,12000,1887,6,10,36,1283,134.6,651,wait,25,0,0,5,6,0,0,0
3666,9600,12000,1887,6,8,36,1283,134.6,651,wait,25,0,0,5,6,0,0,0
3669,9600,12000,1887,6,8,37,1297,139.2,654,wait,26,0,0,5,6,0,0,0
3672,9600,12000,1887,6,7,37,1250,143.6,639,wait,27,0,0,4,6,0,0,0
3675,9600,12000,1887,6,7,37,1250,143.6,639,wait,27,0,0,4,6,0,0,0
3678,9600,12000,1887,6,7,38,1325,148.6,657,wait,27,0,0,5,6,0,0,0
3681,9600,12000,1887,6,7,38,1339,153.2,657,wait,27,0,0,5,6,0,0,0
3684,9600,12000,1887,6,7,34,1222,134.2,630,wait,24,0,0,4,6,0,0,0
3687,9600,12000,1887,6,7,35,1236,138.9,633,wait,25,0,0,4,6,0,0,0
3690,9600,12000,2140,6,7,35,1236,138.9,633,wait,25,0,0,4,6,0,0,0
3693,9600,12000,2140,6,7,35,1236,138.9,633,wait,25,0,0,4,6,0,0,0
3696,9600,12000,2140,6,7,35,1250,143.6,633,wait,25,0,0,4,6,0,0,0
3699,9600,12000,2140,6,7,36,1311,143.9,651,wait,25,0,0,5,6,0,0,0
3702,9600,12000,2140,6,6,34,1022,131.9,630,wait,24,0,0,4,6,0,0,0
3705,9600,12000,2140,6,6,34,1022,131.9,630,wait,24,0,0,4,6,0,0,0
3708,9600,12000,2140,6,6,35,1008,127.3,633,wait,25,0,0,4,6,0,0,0
3711,9600,12000,2140,6,6,35,908,126.1,633,wait,25,0,0,4,6,0,0,0
3714,9600,12000,2140,6,5,36,822,129.6,636,wait,26,0,0,4,6,0,0,0
3717,9600,12000,2140,6,5,37,897,134.6,654,watch,26,0,0,5,6,0,0,0
3720,9600,12000,2392,6,5,37,897,134.6,654,watch,26,0,0,5,6,0,0,0
3723,9600,12000,2392,6,5,38,911,139.3,657,wait,27,0,0,5,6,0,0,0
3726,9600,12000,2392,6,5,38,911,139.3,657,wait,27,0,0,5,6,0,0,0
3729,9600,12000,2392,6,5,39,925,144.0,660,wait,28,0,0,5,6,0,0,0
3732,9600,12000,2392,6,5,40,953,153.3,663,wait,29,0,0,5,6,0,0,0
3735,9600,12000,2392,6,5,40,1153,155.6,663,wait,29,0,0,5,6,0,0,0
3738,9600,12000,2392,6,5,35,883,130.0,648,wait,24,0,0,5,6,0,0,0
3741,9600,12000,2392,6,5,35,1011,140.4,648,wait,24,0,0,5,6,0,0,0
3744,9600,12000,2392,6,5,36,1025,145.1,651,wait,25,0,0,5,6,0,0,0
3747,9600,12000,2392,6,5,37,1139,150.9,654,wait,26,0,0,5,6,0,0,0
3750,9600,12000,2645,6,4,37,1139,150.9,654,wait,26,0,0,5,6,0,0,0
3753,9600,12000,2645,6,4,38,1214,155.9,672,wait,26,0,0,6,6,0,0,0
3756,9500,12000,2645,6,4,37,1139,150.9,654,wait,26,0,0,5,6,0,0,0
3759,9500,12000,2645,6,4,38,1153,155.6,657,wait,27,0,0,5,6,0,0,0
3762,9500,12000,2645,6,4,38,1092,155.3,642,wait,28,0,0,4,6,0,0,0
3765,9500,12000,2645,6,4,38,1092,155.3,642,wait,28,0,0,4,6,0,0,0
3768,9500,12000,2625,6,4,39,1106,159.9,645,wait,29,0,0,4,6,0,0,0
3771,9500,12000,2625,6,4,36,1264,148.2,636,wait,26,0,0,4,6,0,0,0
3774,9500,12000,2625,6,4,37,1339,153.2,654,wait,26,0,0,5,6,0,0,0
3777,9500,12000,2625,6,4,38,1353,157.9,657,wait,27,0,0,5,6,0,0,0
3780,9500,12000,2877,6,2,38,1353,157.9,657,wait,27,0,0,5,6,0,0,0
3783,9500,12000,2877,6,2,39,1367,162.6,660,wait,28,0,0,5,6,0,0,0
3786,9500,12000,2877,6,1,32,922,130.8,546,wait,23,0,0,4,5,0,0,0
3789,9500,12000,2877,6,1,33,936,135.4,549,wait,24,0,0,4,5,0,0,0
3792,9500,12000,2877,6,1,34,1011,140.4,567,wait,24,0,0,5,5,0,0,0
3795,9500,12000,2877,6,1,34,1011,140.4,567,wait,24,0,0,5,5,0,0,0
3798,9500,12000,2877,6,1,35,1025,145.1,570,wait,25,0,0,5,5,0,0,0
3801,9500,12000,2877,6,0,35,1025,145.1,570,wait,25,0,0,5,5,0,0,0
3804,9500,12000,2877,6,0,36,1039,149.8,573,wait,26,0,0,5,5,0,0,0
3807,9500,12000,2877,6,0,37,1053,154.4,576,wait,27,0,0,5,5,0,0,0
3810,9500,12000,3130,6,0,37,1053,154.4,576,wait,27,0,0,5,5,0,0,0
3813,9500,12000,3130,6,0,38,1128,159.4,594,wait,27,0,0,6,5,0,0,0
3816,9400,12000,3130,6,0,37,1053,154.4,576,wait,27,0,0,5,5,0,0,0
3819,9400,12000,3130,6,0,38,1067,159.1,579,wait,28,0,0,5,5,0,0,0
3822,9400,12000,3130,6,0,39,1281,166.1,582,wait,29,0,0,5,5,0,0,0
3825,9400,12000,3130,6,0,39,1281,166.1,582,wait,29,0,0,5,5,0,0,0
3828,9400,12000,3130,6,0,40,1356,171.1,600,wait,29,0,0,6,5,0,0,0
3831,9400,12000,3130,6,0,40,1356,171.1,600,wait,29,0,0,6,5,0,0,0
3834,9400,12000,3130,6,0,41,1370,175.7,603,wait,30,0,0,6,5,0,0,0
3837,9400,12000,2950,6,1,42,1470,176.9,684,wait,30,0,0,6,6,0,0,0
3840,9400,12000,3202,6,1,43,1484,181.6,687,wait,31,0,0,6,6,0,0,0
