tick,hp,maxhp,money,inv,own,enemy,p2hp,p2maxhp,p2money,p2inv,p1income,p2income,p1spent,p2spent,p1act,p2act
4290,15648,23000,5766,6,4,11,45000,45000,416,5,252,60,18,1132,0,0
4291,15648,23000,5766,6,4,11,45000,45000,416,5,252,60,18,1132,0,0
4292,15648,23000,5766,6,4,11,45000,45000,416,5,252,60,18,1132,0,0
4293,15648,23000,5766,6,4,11,45000,45000,416,5,252,60,18,1132,0,0
4294,15648,23000,5766,6,4,11,45000,45000,416,5,252,60,18,1132,0,0
4295,15648,23000,5766,6,4,10,45000,45000,416,5,252,60,18,1132,0,0
4296,15648,23000,5766,6,4,10,45000,45000,416,5,252,60,18,1132,0,0
4297,15648,23000,5766,6,4,10,45000,45000,416,5,252,60,18,1132,0,0
4298,15648,23000,5766,6,4,10,45000,45000,416,5,252,60,18,1132,0,0
4299,15648,23000,5766,6,4,10,45000,45000,416,5,252,60,18,1132,0,0
4300,15648,23000,5766,6,4,10,45000,45000,416,5,252,60,18,1132,0,0
4301,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4302,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4303,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4304,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4305,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4306,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4307,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4308,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4309,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4310,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4311,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4312,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4313,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4314,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4315,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4316,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4317,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4318,15648,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4319,15561,23000,5766,6,3,10,45000,45000,416,5,252,60,18,1132,0,0
4320,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4321,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4322,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4323,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4324,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4325,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4326,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4327,15561,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4328,15126,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4329,15039,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4330,15039,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4331,15039,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4332,15039,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4333,14952,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4334,14952,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4335,14952,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4336,14952,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4337,14952,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4338,14952,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4339,14865,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4340,14865,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4341,14865,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4342,14865,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4343,14778,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4344,14778,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4345,14778,23000,6018,6,3,10,45000,45000,476,5,252,60,18,1132,0,0
4346,14691,23000,5680,6,4,10,45000,45000,476,5,252,60,356,1132,6,0
4347,14691,23000,5680,6,4,10,45000,45000,476,5,252,60,356,1132,0,0
4348,14691,23000,5680,6,4,10,45000,45000,476,5,252,60,356,1132,0,0
4349,14691,23000,5680,6,4,10,45000,45000,476,5,252,60,356,1132,0,0
4350,14691,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4351,14691,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4352,14691,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4353,14691,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4354,14691,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4355,14256,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4356,14169,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4357,14169,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4358,14169,23000,5933,6,4,10,45000,45000,536,5,252,60,356,1132,0,0
4359,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4360,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4361,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4362,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4363,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4364,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4365,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4366,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4367,14169,23000,5933,6,4,3,45000,45000,536,5,252,60,356,1132,0,0
4368,14169,23000,5933,6,4,3,45000,45000,236,5,252,60,356,1132,0,11
4369,14169,23000,5933,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4370,14169,23000,5933,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4371,14169,23000,5933,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4372,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,10,0
4373,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4374,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4375,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4376,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4377,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4378,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4379,27745,34000,5866,6,4,3,45000,45000,236,5,252,60,356,1132,0,0
4380,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4381,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4382,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4383,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4384,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4385,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4386,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4387,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4388,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4389,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4390,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4391,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4392,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4393,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4394,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4395,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4396,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4397,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4398,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4399,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4400,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4401,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4402,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4403,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4404,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4405,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4406,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4407,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4408,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4409,27745,34000,6119,6,4,3,45000,45000,296,5,252,60,356,1132,0,0
4410,27745,34000,6371,6,4,3,45000,45000,356,5,252,60,356,1132,0,0
4411,27745,34000,6371,6,4,3,45000,45000,356,5,252,60,356,1132,0,0
4412,27745,34000,6371,6,4,3,45000,45000,356,5,252,60,356,1132,0,0
4413,27745,34000,6371,6,4,3,45000,45000,356,5,252,60,356,1132,0,0
4414,27745,34000,6371,6,4,3,45000,45000,356,5,252,60,356,1132,0,0
4415,27745,34000,6371,6,4,3,45000,45000,356,5,252,60,356,1132,0,0
4416,26245,34000,6371,6,3,3,43500,45000,356,5,252,60,356,1132,0,0
4417,26245,34000,6371,6,3,3,43500,45000,356,5,252,60,356,1132,0,0
4418,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,12,0
4419,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4420,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4421,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4422,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4423,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4424,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4425,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4426,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4427,26245,34000,6191,6,4,3,43500,45000,356,5,252,60,356,1132,0,0
4428,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4429,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4430,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4431,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4432,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4433,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4434,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4435,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4436,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4437,26245,34000,6191,6,5,3,43500,45000,356,5,252,60,356,1132,0,0
4438,26245,34000,6191,6,6,3,43500,45000,356,5,252,60,356,1132,0,0
4439,26245,34000,6191,6,6,3,43500,45000,356,5,252,60,356,1132,0,0
4440,26245,34000,6444,6,6,3,43500,45000,416,5,252,60,356,1132,0,0
4441,26245,34000,6444,6,6,3,43500,45000,416,5,252,60,356,1132,0,0
4442,26245,34000,6444,6,6,3,43500,45000,416,5,252,60,356,1132,0,0
4443,26245,34000,6444,6,6,4,43500,45000,236,5,252,60,356,1132,0,12
4444,26245,34000,6444,6,6,4,43500,45000,236,5,252,60,356,1132,0,0
4445,26245,34000,6444,6,6,4,43500,45000,236,5,252,60,356,1132,0,0
4446,26245,34000,6444,6,6,4,43500,45000,236,5,252,60,356,1132,0,0
4447,26245,34000,6444,6,6,4,43500,45000,236,5,252,60,356,1132,0,0
4448,26245,34000,6444,6,7,4,43500,45000,236,5,252,60,356,1132,0,0
4449,26245,34000,6444,6,7,4,43500,45000,236,5,252,60,356,1132,0,0
4450,26245,34000,6444,6,7,4,43500,45000,236,5,252,60,356,1132,0,0
4451,26245,34000,6444,6,7,4,43500,45000,236,5,252,60,356,1132,0,0
4452,26245,34000,6444,6,7,4,43500,45000,236,5,252,60,356,1132,0,0
4453,26245,34000,6444,6,7,5,43500,45000,236,5,252,60,356,1132,0,0
4454,26245,34000,6444,6,7,5,43500,45000,236,5,252,60,356,1132,0,0
4455,26245,34000,6444,6,7,5,43500,45000,236,5,252,60,356,1132,0,0
4456,26245,34000,6444,6,7,5,43500,45000,236,5,252,60,356,1132,0,0
4457,26245,34000,6444,6,7,5,43500,45000,236,5,252,60,356,1132,0,0
4458,26245,34000,6444,6,8,5,43500,45000,236,5,252,60,356,1132,0,0
4459,26245,34000,6444,6,8,5,43500,45000,236,5,252,60,356,1132,0,0
4460,26245,34000,6444,6,8,5,43500,45000,236,5,252,60,356,1132,0,0
4461,26245,34000,6444,6,8,5,43500,45000,236,5,252,60,356,1132,0,0
4462,26245,34000,6444,6,8,5,43500,45000,236,5,252,60,356,1132,0,0
4463,26245,34000,6444,6,8,6,43500,45000,236,5,252,60,356,1132,0,0
4464,26245,34000,6444,6,8,6,43500,45000,236,5,252,60,356,1132,0,0
4465,26245,34000,6444,6,8,6,43500,45000,236,5,252,60,356,1132,0,0
4466,26245,34000,6444,6,8,6,43500,45000,236,5,252,60,356,1132,0,0
4467,26245,34000,6444,6,8,6,43500,45000,236,5,252,60,356,1132,0,0
4468,26245,34000,6444,6,8,6,43500,45000,236,5,252,60,356,1132,0,0
4469,26245,34000,6444,6,8,6,43500,45000,236,5,252,60,356,1132,0,0
4470,26245,34000,6696,6,8,6,43500,45000,296,5,252,60,356,1132,0,0
4471,26245,34000,6696,6,8,6,43500,45000,296,5,252,60,356,1132,0,0
4472,26245,34000,6696,6,8,6,43500,45000,296,5,252,60,356,1132,0,0
4473,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4474,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4475,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4476,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4477,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4478,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4479,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4480,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4481,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4482,26245,34000,6696,6,8,7,43500,45000,296,5,252,60,356,1132,0,0
4483,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4484,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4485,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4486,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4487,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4488,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4489,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4490,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4491,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4492,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4493,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4494,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4495,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4496,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4497,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4498,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4499,26245,34000,6696,6,8,8,43500,45000,296,5,252,60,356,1132,0,0
4500,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4501,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4502,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4503,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4504,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4505,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4506,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4507,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4508,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4509,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4510,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4511,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4512,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4513,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4514,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4515,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4516,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4517,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4518,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4519,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4520,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4521,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4522,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4523,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4524,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4525,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4526,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4527,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4528,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4529,26245,34000,6949,6,8,8,43500,45000,356,5,252,60,356,1132,0,0
4530,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4531,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4532,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4533,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4534,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4535,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4536,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4537,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4538,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4539,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4540,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4541,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4542,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4543,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4544,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4545,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4546,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4547,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4548,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4549,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4550,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4551,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4552,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4553,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4554,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4555,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4556,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4557,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4558,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4559,26245,34000,7201,6,8,8,43500,45000,415,5,252,60,356,1132,0,0
4560,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4561,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4562,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4563,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4564,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4565,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4566,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4567,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4568,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4569,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4570,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4571,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4572,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4573,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4574,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4575,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4576,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4577,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4578,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4579,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4580,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4581,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4582,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4583,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4584,26245,34000,7454,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4585,26245,34000,6479,6,8,8,43500,45000,475,5,252,60,356,1132,13,0
4586,26245,34000,6479,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4587,26245,34000,6479,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4588,26245,34000,6479,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4589,26245,34000,6479,6,8,8,43500,45000,475,5,252,60,356,1132,0,0
4590,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4591,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4592,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4593,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4594,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4595,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4596,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4597,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4598,26245,34000,6731,6,8,8,43500,45000,535,5,252,60,356,1132,0,0
4599,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4600,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4601,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4602,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4603,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4604,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4605,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4606,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4607,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4608,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4609,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4610,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4611,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4612,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4613,26245,34000,6731,6,8,5,43500,45000,535,5,252,60,356,1132,0,0
4614,26245,34000,6731,6,7,5,43500,45000,535,5,252,60,356,1132,0,0
4615,26245,34000,6731,6,7,5,43500,45000,535,5,252,60,356,1132,0,0
4616,26245,34000,6731,6,7,5,43500,45000,535,5,252,60,356,1132,0,0
4617,26245,34000,6731,6,7,5,43500,45000,535,5,252,60,356,1132,0,0
4618,26245,34000,6731,6,7,5,43500,45000,535,5,252,60,356,1132,0,0
4619,26245,34000,6731,6,7,5,43500,45000,535,5,252,60,356,1132,0,0
4620,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4621,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4622,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4623,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4624,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4625,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4626,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4627,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
4628,26245,34000,6984,6,7,5,43500,45000,595,5,252,60,356,1132,0,0
