tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,p2money,p2inv,p1income,p2income,p1spent,p2spent
5316,41537,45000,11609,7,13,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,14741,7,750,750,3189,3042
5319,41537,45000,11609,7,13,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,14723,7,750,750,3189,3060
5322,41537,45000,11606,7,14,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,14705,7,750,750,3192,3078
5325,41537,45000,11606,7,14,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,14705,7,750,750,3192,3078
5328,41537,45000,11603,7,15,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,14687,7,750,750,3195,3096
5331,56000,56000,11110,7,14,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,14687,7,750,750,3195,3096
5334,56000,56000,11110,7,14,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,14669,7,750,750,3195,3114
5337,56000,56000,11107,7,14,23,18500,93.3,10654,critical,0,0,0,18,0,0,5,0,14651,7,750,750,3198,3132
5340,56000,56000,11857,7,13,18,11415,77.0,6468,critical,0,0,0,15,0,0,3,0,15401,7,750,750,3198,3132
5343,56000,56000,11857,7,13,19,11490,82.0,6486,outmatched,0,0,0,16,0,0,3,0,15383,7,750,750,3198,3150
5346,56000,56000,11857,7,13,19,11490,82.0,6486,outmatched,0,0,0,16,0,0,3,0,15383,7,750,750,3198,3150
5349,56000,56000,11857,7,13,20,11565,87.0,6504,outmatched,0,0,0,17,0,0,3,0,15365,7,750,750,3198,3168
5352,56000,56000,11857,7,13,21,11640,92.0,6522,outmatched,0,0,0,18,0,0,3,0,15347,7,750,750,3198,3186
5355,56000,56000,11857,7,12,21,11640,92.0,6522,outmatched,0,0,0,18,0,0,3,0,15347,7,750,750,3198,3186
5358,56000,56000,11857,7,11,22,11715,97.0,6540,outmatched,0,0,0,19,0,0,3,0,15329,7,750,750,3198,3204
5361,56000,56000,11857,7,10,22,11715,97.0,6540,outmatched,0,0,0,19,0,0,3,0,15329,7,750,750,3198,3204
5364,56000,56000,11857,7,10,23,11790,102.0,6558,outmatched,0,0,0,20,0,0,3,0,15311,7,750,750,3198,3222
5367,56000,56000,11857,7,9,24,11865,107.0,6576,outmatched,0,0,0,21,0,0,3,0,15293,7,750,750,3198,3240
5370,56000,56000,12607,7,8,24,11865,107.0,6576,outmatched,0,0,0,21,0,0,3,0,16043,7,750,750,3198,3240
5373,56000,56000,10541,7,8,25,11940,112.0,6594,wipe,0,0,0,22,0,0,3,0,16025,7,750,750,5264,3258
5376,56000,56000,10541,7,8,25,11940,112.0,6594,outmatched,0,0,0,22,0,0,3,0,16025,7,750,750,5264,3258
5379,56000,56000,10541,7,7,26,12015,117.0,6612,outmatched,0,0,0,23,0,0,3,0,16007,7,750,750,5264,3276
5382,56000,56000,10541,7,6,27,12090,122.0,6630,outmatched,0,0,0,24,0,0,3,0,15989,7,750,750,5264,3294
5385,56000,56000,10541,7,5,27,12090,122.0,6630,outmatched,0,0,0,24,0,0,3,0,15989,7,750,750,5264,3294
5388,56000,56000,10541,7,4,28,12165,127.0,6648,outmatched,0,0,0,25,0,0,3,0,15971,7,750,750,5264,3312
5391,56000,56000,10541,7,3,28,12165,127.0,6648,outmatched,0,0,0,25,0,0,3,0,15971,7,750,750,5264,3312
5394,56000,56000,10541,7,2,29,12240,132.0,6666,outmatched,0,0,0,26,0,0,3,0,15953,7,750,750,5264,3330
5397,56000,56000,10538,7,2,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,15935,7,750,750,5267,3348
5400,56000,56000,11288,7,2,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,16685,7,750,750,5267,3348
5403,56000,56000,11285,7,3,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,16667,7,750,750,5270,3366
5406,56000,56000,11282,7,4,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,16667,7,750,750,5273,3366
5409,56000,56000,11282,7,4,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,16649,7,750,750,5273,3384
5412,56000,56000,11279,7,4,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,16631,7,750,750,5276,3402
5415,56000,56000,11279,7,4,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,16631,7,750,750,5276,3402
5418,56000,56000,11276,7,5,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,16613,7,750,750,5279,3420
5421,56000,56000,11273,7,6,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,16613,7,750,750,5282,3420
5424,56000,56000,11273,7,5,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,16595,7,750,750,5282,3438
5427,56000,56000,11270,7,6,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,16577,7,750,750,5285,3456
5430,56000,56000,12020,7,5,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,17327,7,750,750,5285,3456
5433,56000,56000,12017,7,5,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0,17309,7,750,750,5288,3474
5436,56000,56000,12014,7,5,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0,17309,7,750,750,5291,3474
5439,56000,56000,12014,7,3,33,12540,152.0,6738,critical,0,0,0,30,0,0,3,0,17291,7,750,750,5291,3492
5442,56000,56000,12011,7,4,34,12615,157.0,6756,critical,0,0,0,31,0,0,3,0,17273,7,750,750,5294,3510
5445,55970,56000,12011,7,3,34,12615,157.0,6756,critical,0,0,0,31,0,0,3,0,17273,7,750,750,5294,3510
5448,55940,56000,12008,7,3,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0,17255,7,750,750,5297,3528
5451,55895,56000,12005,7,4,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0,17255,7,750,750,5300,3528
5454,55895,56000,12005,7,3,36,12765,167.0,6792,critical,0,0,0,33,0,0,3,0,17237,7,750,750,5300,3546
5457,55880,56000,12002,7,3,37,12840,172.0,6810,critical,0,0,0,34,0,0,3,0,17219,7,750,750,5303,3564
5460,50610,56000,12752,7,3,37,12840,172.0,6810,critical,0,0,0,34,0,0,3,0,17969,7,750,750,5303,3564
5463,50595,56000,12749,7,3,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,17951,7,750,750,5306,3582
5466,50535,56000,12746,7,4,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,17951,7,750,750,5309,3582
5469,50505,56000,12746,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,17933,7,750,750,5309,3600
5472,50475,56000,12743,7,3,40,13065,187.0,6864,critical,0,0,0,37,0,0,3,0,17915,7,750,750,5312,3618
5475,50400,56000,12743,7,3,40,13065,187.0,6864,critical,0,0,0,37,0,0,3,0,17915,7,750,750,5312,3618
5478,50355,56000,12740,7,3,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,17897,7,750,750,5315,3636
5481,39890,56000,12737,7,4,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,17897,7,750,750,5318,3636
5484,39845,56000,12737,7,3,42,13215,197.0,6900,critical,0,0,0,39,0,0,3,0,17879,7,750,750,5318,3654
5487,39770,56000,11294,7,4,43,13290,202.0,6918,critical,0,0,0,40,0,0,3,0,17861,7,750,750,5321,3672
5490,39665,56000,12044,7,4,43,13290,202.0,6918,critical,0,0,0,40,0,0,3,0,18611,7,750,750,5321,3672
5493,39590,56000,9978,7,4,44,13365,207.0,6936,wipe,0,0,0,41,0,0,3,0,18593,7,750,750,7387,3690
5496,39500,56000,9975,7,5,44,13365,207.0,6936,critical,0,0,0,41,0,0,3,0,18593,7,750,750,7390,3690
5499,39500,56000,9975,7,5,27,2025,135.0,486,critical,0,0,0,27,0,0,0,0,18575,7,750,750,7390,3708
5502,39500,56000,9975,7,5,27,2025,135.0,486,outmatched,0,0,0,27,0,0,0,0,18557,7,750,750,7390,3726
5505,39500,56000,9975,7,4,27,2025,135.0,486,outmatched,0,0,0,27,0,0,0,0,18557,7,750,750,7390,3726
5508,39500,56000,9975,7,5,28,5455,135.7,2552,outmatched,0,0,0,27,0,0,1,0,17099,7,750,750,7390,3744
5511,39500,56000,9975,7,5,28,5455,135.7,2552,outmatched,0,0,0,27,0,0,1,0,17099,7,750,750,7390,3744
5514,39500,56000,9975,7,4,29,5530,140.7,2570,outmatched,0,0,0,28,0,0,1,0,17081,7,750,750,7390,3762
5517,39500,56000,9672,7,6,29,8885,136.3,4618,block,0,0,0,27,0,0,2,0,17063,7,750,750,7393,3780
5520,39500,56000,10422,7,6,29,8885,136.3,4618,block,0,0,0,27,0,0,2,0,17813,7,750,750,7393,3780
5523,39500,56000,10419,7,7,30,8960,141.3,4636,critical,0,0,0,28,0,0,2,0,17795,7,750,750,7396,3798
5526,39500,56000,10416,7,8,30,8960,141.3,4636,critical,0,0,0,28,0,0,2,0,17795,7,750,750,7399,3798
5529,39500,56000,10416,7,9,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,17777,7,750,750,7399,3816
5532,39500,56000,10413,7,10,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,17759,7,750,750,7402,3834
5535,39500,56000,10413,7,9,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,17759,7,750,750,7402,3834
5538,39500,56000,10410,7,9,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0,17741,7,750,750,7405,3852
5541,39500,56000,10407,7,10,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0,17741,7,750,750,7408,3852
5544,39500,56000,10407,7,9,30,15670,132.6,8732,critical,0,0,0,26,0,0,4,0,17723,7,750,750,7408,3870
5547,39500,56000,10404,7,10,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,17705,7,750,750,7411,3888
5550,39500,56000,11154,7,10,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,18455,7,750,750,7411,3888
5553,39500,56000,11151,7,10,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,18437,7,750,750,7414,3906
5556,39500,56000,11148,7,11,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,18437,7,750,750,7417,3906
5559,39500,56000,11148,7,11,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,18419,7,750,750,7417,3924
5562,39500,56000,11145,7,10,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0,18401,7,750,750,7420,3942
5565,38000,56000,11145,7,9,13,14320,42.6,10474,critical,0,0,0,8,0,0,5,0,18401,7,750,750,7420,3942
5568,38000,56000,11145,7,9,14,14395,47.6,10492,wait,0,0,0,9,0,0,5,0,18083,7,750,750,7420,3960
5571,38000,56000,11142,7,10,14,14395,47.6,10492,critical,0,0,0,9,0,0,5,0,18083,7,750,750,7423,3960
5574,38000,56000,11142,7,10,15,14470,52.6,10510,critical,0,0,0,10,0,0,5,0,18065,7,750,750,7423,3978
5577,38000,56000,11139,7,11,16,14545,57.6,10528,critical,0,0,0,11,0,0,5,0,18047,7,750,750,7426,3996
5580,38000,56000,11889,7,11,16,14545,57.6,10528,critical,0,0,0,11,0,0,5,0,18797,7,750,750,7426,3996
5583,38000,56000,11886,7,12,17,14620,62.6,10546,critical,0,0,0,12,0,0,5,0,18779,7,750,750,7429,4014
5586,38000,56000,11883,7,13,17,14620,62.6,10546,critical,0,0,0,12,0,0,5,0,18779,7,750,750,7432,4014
5589,38000,56000,11883,7,13,18,14695,67.6,10564,critical,0,0,0,13,0,0,5,0,18761,7,750,750,7432,4032
5592,38000,56000,11880,7,14,19,14770,72.6,10582,critical,0,0,0,14,0,0,5,0,18743,7,750,750,7435,4050
5595,38000,56000,11880,7,14,19,18200,73.3,10582,critical,0,0,0,14,0,0,5,0,18743,7,750,750,7435,4050
5598,38000,56000,11877,7,15,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,18725,7,750,750,7438,4068
5601,38000,56000,11874,7,16,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,18725,7,750,750,7441,4068
5604,38000,56000,11874,7,16,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,18707,7,750,750,7441,4086
5607,38000,56000,11871,7,17,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,18689,7,750,750,7444,4104
5610,38000,56000,12621,7,17,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,19439,7,750,750,7444,4104
5613,38000,56000,12618,7,18,23,18500,93.3,10654,critical,0,0,0,18,0,0,5,0,19421,7,750,750,7447,4122
5616,36500,56000,12618,7,6,14,750,50.0,8444,watch,0,0,0,10,0,0,4,0,19421,7,750,750,7447,4122
5619,36500,56000,12618,7,6,15,825,55.0,8462,watch,0,0,0,11,0,0,4,0,19403,7,750,750,7447,4140
5622,36500,56000,12618,7,6,16,900,60.0,8480,watch,0,0,0,12,0,0,4,0,19385,7,750,750,7447,4158
5625,36500,56000,12618,7,6,16,900,60.0,8480,watch,0,0,0,12,0,0,4,0,19385,7,750,750,7447,4158
5628,36500,56000,12615,7,7,17,975,65.0,8498,block,0,0,0,13,0,0,4,0,19367,7,750,750,7450,4176
5631,36500,56000,12612,7,8,17,975,65.0,8498,block,0,0,0,13,0,0,4,0,19367,7,750,750,7453,4176
5634,36500,56000,12612,7,8,18,1050,70.0,8516,block,0,0,0,14,0,0,4,0,19349,7,750,750,7453,4194
5637,36500,56000,12609,7,9,19,1125,75.0,8534,block,0,0,0,15,0,0,4,0,19331,7,750,750,7456,4212
5640,36500,56000,13359,7,9,19,1125,75.0,8534,block,0,0,0,15,0,0,4,0,20081,7,750,750,7456,4212
5643,36500,56000,13356,7,10,20,1200,80.0,8552,block,0,0,0,16,0,0,4,0,20063,7,750,750,7459,4230
5646,36500,56000,13353,7,11,20,14920,82.6,8552,critical,0,0,0,16,0,0,4,0,20063,7,750,750,7462,4230
5649,36500,56000,13353,7,11,21,14995,87.6,8570,critical,0,0,0,17,0,0,4,0,20045,7,750,750,7462,4248
5652,36500,56000,13350,7,12,22,15070,92.6,8588,critical,0,0,0,18,0,0,4,0,20027,7,750,750,7465,4266
5655,36500,56000,13350,7,12,21,14995,87.6,8570,critical,0,0,0,17,0,0,4,0,20027,7,750,750,7465,4266
5658,36500,56000,13347,7,7,22,15070,92.6,8588,critical,0,0,0,18,0,0,4,0,20009,7,750,750,7468,4284
5661,36500,56000,13344,7,8,22,15070,92.6,8588,critical,0,0,0,18,0,0,4,0,20009,7,750,750,7471,4284
5664,36500,56000,13344,7,8,23,15145,97.6,8606,critical,0,0,0,19,0,0,4,0,19991,7,750,750,7471,4302
5667,36500,56000,13341,7,9,24,15220,102.6,8624,critical,0,0,0,20,0,0,4,0,19973,7,750,750,7474,4320
5670,36500,56000,14091,7,9,24,15220,102.6,8624,critical,0,0,0,20,0,0,4,0,20723,7,750,750,7474,4320
5673,36500,56000,12025,7,10,25,15295,107.6,8642,wipe,0,0,0,21,0,0,4,0,20705,7,750,750,9540,4338
5676,36500,56000,12022,7,11,25,15295,107.6,8642,critical,0,0,0,21,0,0,4,0,20705,7,750,750,9543,4338
5679,36500,56000,12022,7,11,26,15370,112.6,8660,critical,0,0,0,22,0,0,4,0,19712,7,750,750,9543,4356
5682,36500,56000,12019,7,12,27,15445,117.6,8678,critical,0,0,0,23,0,0,4,0,19694,7,750,750,9546,4374
5685,36500,56000,12019,7,11,27,15445,117.6,8678,critical,0,0,0,23,0,0,4,0,19694,7,750,750,9546,4374
5688,36500,56000,12016,7,11,28,15520,122.6,8696,critical,0,0,0,24,0,0,4,0,19676,7,750,750,9549,4392
5691,36500,56000,12013,7,11,28,15520,122.6,8696,critical,0,0,0,24,0,0,4,0,19676,7,750,750,9552,4392
5694,36500,56000,12013,7,10,29,15595,127.6,8714,critical,0,0,0,25,0,0,4,0,19658,7,750,750,9552,4410
5697,36500,56000,12010,7,10,30,15670,132.6,8732,critical,0,0,0,26,0,0,4,0,19640,7,750,750,9555,4428
5700,36500,56000,12760,7,9,30,15670,132.6,8732,critical,0,0,0,26,0,0,4,0,20390,7,750,750,9555,4428
5703,36500,56000,12757,7,9,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,20372,7,750,750,9558,4446
5706,36500,56000,12754,7,10,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,20372,7,750,750,9561,4446
5709,36500,56000,12754,7,9,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,20354,7,750,750,9561,4464
5712,36500,56000,11776,7,9,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,20336,7,750,750,9564,4482
5715,36500,56000,11776,7,8,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,20336,7,750,750,9564,4482
5718,36500,56000,11773,7,8,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,20318,7,750,750,9567,4500
5721,36500,56000,11770,7,8,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,20318,7,750,750,9570,4500
5724,36500,56000,11770,7,7,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,20300,7,750,750,9570,4518
5727,36500,56000,11767,7,7,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,21782,7,750,750,9573,4536
5730,36500,56000,12517,7,6,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,22532,7,750,750,9573,4536
5733,36500,56000,12514,7,6,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0,22514,7,750,750,9576,4554
5736,36500,56000,12511,7,6,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0,22514,7,750,750,9579,4554
5739,36500,56000,12511,7,5,33,12540,152.0,6738,critical,0,0,0,30,0,0,3,0,22496,7,750,750,9579,4572
5742,36500,56000,12508,7,5,34,12615,157.0,6756,critical,0,0,0,31,0,0,3,0,22478,7,750,750,9582,4590
5745,36500,56000,12508,7,4,34,12615,157.0,6756,critical,0,0,0,31,0,0,3,0,22478,7,750,750,9582,4590
5748,36500,56000,12505,7,4,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0,22460,7,750,750,9585,4608
5751,36485,56000,12502,7,4,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0,22460,7,750,750,9588,4608
5754,36485,56000,12502,7,3,36,12765,167.0,6792,critical,0,0,0,33,0,0,3,0,22442,7,750,750,9588,4626
5757,36470,56000,12499,7,4,37,12840,172.0,6810,critical,0,0,0,34,0,0,3,0,22424,7,750,750,9591,4644
5760,36395,56000,14749,7,3,37,12840,172.0,6810,critical,0,0,0,34,0,0,3,0,23174,7,750,750,9591,4644
5763,36395,56000,14746,7,3,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,23156,7,750,750,9594,4662
5766,36365,56000,14743,7,4,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,23156,7,750,750,9597,4662
5769,36350,56000,14743,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,23138,7,750,750,9597,4680
5772,36320,56000,14740,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,23120,7,750,750,9600,4698
5775,31050,56000,14740,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,23120,7,750,750,9600,4698
5778,31035,56000,14737,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,23102,7,750,750,9603,4716
5781,30945,56000,14734,7,4,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,23102,7,750,750,9606,4716
5784,30900,56000,14734,7,3,40,13065,187.0,6864,critical,0,0,0,37,0,0,3,0,23084,7,750,750,9606,4734
5787,30870,56000,14731,7,3,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,23066,7,750,750,9609,4752
5790,30765,56000,15481,7,3,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,23816,7,750,750,9609,4752
5793,30705,56000,11975,7,4,41,13140,192.0,6882,wipe,0,0,0,38,0,0,3,0,23798,7,750,750,11675,4770
5796,25420,56000,11972,7,5,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,23798,7,750,750,11678,4770
5799,20195,56000,11972,7,4,42,13215,197.0,6900,critical,0,0,0,39,0,0,3,0,23780,7,750,750,11678,4788
5802,20150,56000,11969,7,5,27,2025,135.0,486,critical,0,0,0,27,0,0,0,0,23762,7,750,750,11681,4806
5805,20150,56000,11969,7,5,26,1950,130.0,468,critical,0,0,0,26,0,0,0,0,23762,7,750,750,11681,4806
5808,20150,56000,11969,7,5,27,2025,135.0,486,outmatched,0,0,0,27,0,0,0,0,23744,7,750,750,11681,4824
5811,20150,56000,11969,7,5,27,2025,135.0,486,outmatched,0,0,0,27,0,0,0,0,23744,7,750,750,11681,4824
5814,20150,56000,11969,7,6,29,5530,140.7,2570,outmatched,0,0,0,28,0,0,1,0,22286,7,750,750,11681,4842
5817,20150,56000,11966,7,7,29,5530,140.7,2570,critical,0,0,0,28,0,0,1,0,22268,7,750,750,11684,4860
5820,20150,56000,12716,7,6,29,5530,140.7,2570,critical,0,0,0,28,0,0,1,0,23018,7,750,750,11684,4860
5823,20150,56000,12413,7,7,31,9035,146.3,4654,critical,0,0,0,29,0,0,2,0,23000,7,750,750,11687,4878
5826,20150,56000,12410,7,8,28,8810,131.3,4600,critical,0,0,0,26,0,0,2,0,23000,7,750,750,11690,4878
5829,20150,56000,12410,7,8,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0,22982,7,750,750,11690,4896
5832,20150,56000,12407,7,10,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,22964,7,750,750,11693,4914
5835,20150,56000,12407,7,10,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,22964,7,750,750,11693,4914
5838,20150,56000,12404,7,10,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,22946,7,750,750,11696,4932
5841,20150,56000,12401,7,11,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,22946,7,750,750,11699,4932
5844,20150,56000,12401,7,10,32,15820,142.6,8768,critical,0,0,0,28,0,0,4,0,22928,7,750,750,11699,4950
5847,20150,56000,12398,7,10,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0,22910,7,750,750,11702,4968
5850,20150,56000,13148,7,10,29,15595,127.6,8714,critical,0,0,0,25,0,0,4,0,23660,7,750,750,11702,4968
5853,20150,56000,13145,7,11,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,23642,7,750,750,11705,4986
5856,20150,56000,13142,7,12,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,23642,7,750,750,11708,4986
5859,20150,56000,13142,7,12,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,23624,7,750,750,11708,5004
5862,20150,56000,13139,7,11,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,23606,7,750,750,11711,5022
5865,20150,56000,13139,7,11,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,23606,7,750,750,11711,5022
5868,20150,56000,13136,7,12,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,23588,7,750,750,11714,5040
5871,18650,56000,13133,7,10,13,14320,42.6,10474,critical,0,0,0,8,0,0,5,0,23588,7,750,750,11717,5040
5874,18650,56000,13133,7,10,14,14395,47.6,10492,critical,0,0,0,9,0,0,5,0,23270,7,750,750,11717,5058
5877,18650,56000,13130,7,11,15,14470,52.6,10510,critical,0,0,0,10,0,0,5,0,23252,7,750,750,11720,5076
5880,18650,56000,13880,7,11,15,14470,52.6,10510,critical,0,0,0,10,0,0,5,0,24002,7,750,750,11720,5076
5883,18650,56000,13877,7,12,16,14545,57.6,10528,critical,0,0,0,11,0,0,5,0,23984,7,750,750,11723,5094
5886,18650,56000,13874,7,13,16,14545,57.6,10528,critical,0,0,0,11,0,0,5,0,23984,7,750,750,11726,5094
5889,18650,56000,13874,7,13,17,14620,62.6,10546,critical,0,0,0,12,0,0,5,0,23966,7,750,750,11726,5112
5892,18650,56000,13871,7,14,18,14695,67.6,10564,critical,0,0,0,13,0,0,5,0,23948,7,750,750,11729,5130
5895,18650,56000,13871,7,14,18,14695,67.6,10564,critical,0,0,0,13,0,0,5,0,23948,7,750,750,11729,5130
5898,18650,56000,13868,7,15,19,14770,72.6,10582,critical,0,0,0,14,0,0,5,0,23930,7,750,750,11732,5148
5901,18650,56000,13865,7,16,19,18200,73.3,10582,critical,0,0,0,14,0,0,5,0,23930,7,750,750,11735,5148
5904,18650,56000,13865,7,16,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,23912,7,750,750,11735,5166
5907,18650,56000,13862,7,17,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,23894,7,750,750,11738,5184
5910,18650,56000,14612,7,17,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,24644,7,750,750,11738,5184
5913,18650,56000,14609,7,18,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,24626,7,750,750,11741,5202
5916,18650,56000,14606,7,19,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,24626,7,750,750,11744,5202
5919,18650,56000,14606,7,19,23,18500,93.3,10654,critical,0,0,0,18,0,0,5,0,24608,7,750,750,11744,5220
5922,17150,56000,14606,7,0,15,825,55.0,8462,watch,0,0,0,11,0,0,4,0,24590,7,750,750,11744,5238
5925,17150,56000,14606,7,0,15,825,55.0,8462,watch,0,0,0,11,0,0,4,0,24590,7,750,750,11744,5238
5928,17150,56000,14606,7,0,16,900,60.0,8480,watch,0,0,0,12,0,0,4,0,24572,7,750,750,11744,5256
5931,17150,56000,14603,7,1,16,900,60.0,8480,block,0,0,0,12,0,0,4,0,24572,7,750,750,11747,5256
5934,17150,56000,14603,7,1,17,975,65.0,8498,block,0,0,0,13,0,0,4,0,24554,7,750,750,11747,5274
5937,17150,56000,14600,7,2,18,1050,70.0,8516,block,0,0,0,14,0,0,4,0,24536,7,750,750,11750,5292
5940,17150,56000,15350,7,2,18,1050,70.0,8516,block,0,0,0,14,0,0,4,0,25286,7,750,750,11750,5292
5943,17150,56000,15347,7,3,19,1125,75.0,8534,block,0,0,0,15,0,0,4,0,25268,7,750,750,11753,5310
5946,17150,56000,15344,7,4,19,1125,75.0,8534,block,0,0,0,15,0,0,4,0,25268,7,750,750,11756,5310
5949,17150,56000,15344,7,4,20,1200,80.0,8552,block,0,0,0,16,0,0,4,0,25250,7,750,750,11756,5328
5952,17150,56000,15341,7,5,21,14995,87.6,8570,critical,0,0,0,17,0,0,4,0,25232,7,750,750,11759,5346
5955,17150,56000,15341,7,5,21,14995,87.6,8570,critical,0,0,0,17,0,0,4,0,25232,7,750,750,11759,5346
5958,17150,56000,15338,7,6,22,15070,92.6,8588,critical,0,0,0,18,0,0,4,0,25214,7,750,750,11762,5364
5961,17150,56000,15335,7,7,22,15070,92.6,8588,critical,0,0,0,18,0,0,4,0,25214,7,750,750,11765,5364
5964,17150,56000,15335,7,7,23,15145,97.6,8606,critical,0,0,0,19,0,0,4,0,25196,7,750,750,11765,5382
5967,17150,56000,15254,7,8,24,15433,98.5,8944,wipe,0,0,0,19,0,1,4,0,24858,7,750,750,11846,5720
5970,17150,56000,16004,7,8,24,15433,98.5,8944,wipe,0,0,0,19,0,1,4,0,25608,7,750,750,11846,5720
5973,17150,56000,16001,7,9,25,15533,99.7,9025,critical,0,0,0,19,1,1,4,0,25527,7,750,750,11849,5801
5976,17150,56000,15998,7,10,25,15533,99.7,9025,critical,0,0,0,19,1,1,4,0,25527,7,750,750,11852,5801
5979,17150,56000,15998,7,10,26,15633,100.8,9106,critical,0,0,0,19,2,1,4,0,25446,7,750,750,11852,5882
5982,17150,56000,15995,7,11,27,15733,102.0,9187,critical,0,0,0,19,3,1,4,0,25365,7,750,750,11855,5963
