tick,hp,maxhp,money,inv,own,enemy,p2hp,p2maxhp,p2money,p2inv,p1income,p2income,p1spent,p2spent,p1act,p2act
6613,5525,23000,38309,7,27,14,58331,67000,6988,6,750,252,6255,13629,0,0
6614,5525,23000,38309,7,27,14,58331,67000,6988,6,750,252,6255,13629,0,0
6615,5525,23000,38309,7,27,14,58331,67000,6988,6,750,252,6255,13629,0,0
6616,5525,23000,38309,7,27,13,58331,67000,6988,6,750,252,6255,13629,0,0
6617,5525,23000,38309,7,25,13,58331,67000,6988,6,750,252,6255,13629,0,0
6618,5525,23000,38291,7,26,12,58331,67000,6988,6,750,252,6273,13629,4,0
6619,5525,23000,38291,7,26,12,58331,67000,6988,6,750,252,6273,13629,0,0
6620,5525,23000,38291,7,26,12,58331,67000,6988,6,750,252,6273,13629,0,0
6621,5525,23000,38291,7,26,12,58331,67000,6988,6,750,252,6273,13629,0,0
6622,5525,23000,38291,7,26,11,58331,67000,6988,6,750,252,6273,13629,0,0
6623,5525,23000,38291,7,26,11,58331,67000,6988,6,750,252,6273,13629,0,0
6624,5525,23000,38291,7,26,11,58331,67000,6988,6,750,252,6273,13629,0,0
6625,5525,23000,38273,7,27,11,58331,67000,6988,6,750,252,6291,13629,4,0
6626,5525,23000,38273,7,27,10,58331,67000,6988,6,750,252,6291,13629,0,0
6627,5525,23000,38273,7,27,10,58331,67000,6988,6,750,252,6291,13629,0,0
6628,5525,23000,38273,7,27,10,58331,67000,6988,6,750,252,6291,13629,0,0
6629,5525,23000,38273,7,27,10,58331,67000,6988,6,750,252,6291,13629,0,0
6630,5525,23000,39023,7,27,10,58331,67000,7240,6,750,252,6291,13629,0,0
6631,5525,23000,39023,7,27,8,58331,67000,7240,6,750,252,6291,13629,0,0
6632,5525,23000,39005,7,28,8,58331,67000,7240,6,750,252,6309,13629,4,0
6633,5525,23000,39005,7,28,8,58331,67000,7240,6,750,252,6309,13629,0,0
6634,5525,23000,39005,7,28,7,58331,67000,8740,6,750,252,6309,13629,0,0
6635,5525,23000,39005,7,28,7,58331,67000,8740,6,750,252,6309,13629,0,0
6636,5525,23000,39005,7,28,7,58331,67000,660,7,750,750,6309,13629,0,9
6637,5525,23000,39005,7,28,7,58331,67000,660,7,750,750,6309,13629,0,0
6638,5525,23000,39005,7,28,6,58331,67000,660,7,750,750,6309,13629,0,0
6639,5525,23000,39005,7,28,6,58331,67000,660,7,750,750,6309,13629,0,0
6640,5525,23000,38987,7,29,6,58331,67000,660,7,750,750,6327,13629,4,0
6641,5525,23000,38987,7,29,7,58331,67000,642,7,750,750,6327,13647,0,4
6642,5525,23000,38987,7,29,6,58331,67000,642,7,750,750,6327,13647,0,0
6643,5525,23000,38987,7,29,6,58331,67000,642,7,750,750,6327,13647,0,0
6644,5525,23000,38987,7,29,6,58331,67000,642,7,750,750,6327,13647,0,0
6645,5525,23000,38987,7,29,6,58331,67000,642,7,750,750,6327,13647,0,0
6646,5525,23000,38987,7,29,6,58331,67000,624,7,750,750,6327,13665,0,4
6647,5525,23000,38969,7,30,6,58331,67000,624,7,750,750,6345,13665,4,0
6648,5525,23000,38969,7,30,6,58331,67000,624,7,750,750,6345,13665,0,0
6649,5525,23000,38969,7,30,5,58331,67000,624,7,750,750,6345,13665,0,0
6650,5525,23000,38969,7,30,5,58331,67000,624,7,750,750,6345,13665,0,0
6651,5525,23000,38969,7,30,6,58331,67000,606,7,750,750,6345,13683,0,4
6652,5525,23000,38969,7,30,6,58331,67000,606,7,750,750,6345,13683,0,0
6653,5525,23000,38969,7,30,6,58331,67000,606,7,750,750,6345,13683,0,0
6654,5525,23000,38951,7,31,5,58331,67000,606,7,750,750,6363,13683,4,0
6655,5525,23000,38951,7,31,5,58331,67000,606,7,750,750,6363,13683,0,0
6656,5525,23000,38951,7,31,5,58331,67000,588,7,750,750,6363,13701,0,4
6657,5525,23000,38951,7,31,5,58331,67000,588,7,750,750,6363,13701,0,0
6658,5525,23000,38951,7,31,5,58331,67000,588,7,750,750,6363,13701,0,0
6659,5525,23000,38951,7,31,5,58331,67000,588,7,750,750,6363,13701,0,0
6660,5525,23000,39701,7,31,5,58331,67000,1338,7,750,750,6363,13701,0,0
6661,5525,23000,39701,7,31,6,58331,67000,1320,7,750,750,6363,13719,0,4
6662,5525,23000,39683,7,32,6,58331,67000,1320,7,750,750,6381,13719,4,0
6663,5525,23000,39683,7,32,5,58331,67000,1320,7,750,750,6381,13719,0,0
6664,5525,23000,39683,7,32,5,58331,67000,1320,7,750,750,6381,13719,0,0
6665,5525,23000,39683,7,32,5,58331,67000,1320,7,750,750,6381,13719,0,0
6666,5525,23000,39683,7,32,6,58331,67000,1302,7,750,750,6381,13737,0,4
6667,5525,23000,39683,7,32,6,58331,67000,1302,7,750,750,6381,13737,0,0
6668,5525,23000,39665,7,32,6,58331,67000,1302,7,750,750,6399,13737,4,0
6669,5525,23000,39665,7,32,6,58331,67000,1302,7,750,750,6399,13737,0,0
6670,5525,23000,39665,7,32,6,58331,67000,1302,7,750,750,6399,13737,0,0
6671,5525,23000,39665,7,32,7,58331,67000,1284,7,750,750,6399,13755,0,4
6672,5525,23000,39665,7,32,7,58331,67000,1284,7,750,750,6399,13755,0,0
6673,5525,23000,39665,7,32,7,58331,67000,1284,7,750,750,6399,13755,0,0
6674,5525,23000,39665,7,32,7,58331,67000,1284,7,750,750,6399,13755,0,0
6675,5525,23000,39647,7,33,7,58331,67000,1284,7,750,750,6417,13755,4,0
6676,5525,23000,39647,7,33,8,58331,67000,1266,7,750,750,6417,13773,0,4
6677,5525,23000,39647,7,33,8,58331,67000,1266,7,750,750,6417,13773,0,0
6678,5525,23000,39647,7,33,8,58331,67000,1266,7,750,750,6417,13773,0,0
6679,5525,23000,39647,7,33,8,58331,67000,1266,7,750,750,6417,13773,0,0
6680,5525,23000,39647,7,33,8,58331,67000,1266,7,750,750,6417,13773,0,0
6681,5525,23000,39647,7,33,9,58331,67000,1248,7,750,750,6417,13791,0,4
6682,5525,23000,39629,7,34,9,58331,67000,1248,7,750,750,6435,13791,4,0
6683,5525,23000,39629,7,34,8,58331,67000,1248,7,750,750,6435,13791,0,0
6684,5525,23000,39629,7,34,8,58331,67000,1248,7,750,750,6435,13791,0,0
6685,5525,23000,39629,7,34,8,58331,67000,1248,7,750,750,6435,13791,0,0
6686,5525,23000,39629,7,34,9,58331,67000,1230,7,750,750,6435,13809,0,4
6687,5525,23000,39629,7,34,9,58331,67000,1230,7,750,750,6435,13809,0,0
6688,5525,23000,39611,7,35,9,58331,67000,1230,7,750,750,6453,13809,4,0
6689,5525,23000,39611,7,35,9,58331,67000,1230,7,750,750,6453,13809,0,0
6690,5525,23000,40361,7,35,9,58331,67000,1980,7,750,750,6453,13809,0,0
6691,5525,23000,40361,7,35,10,58331,67000,540,7,750,750,6453,13809,0,12
6692,5525,23000,40361,7,35,11,58331,67000,522,7,750,750,6453,13827,0,4
6693,5525,23000,40361,7,35,11,58331,67000,522,7,750,750,6453,13827,0,0
6694,5525,23000,40361,7,35,11,58331,67000,522,7,750,750,6453,13827,0,0
6695,5525,23000,40343,7,36,11,58331,67000,522,7,750,750,6471,13827,4,0
6696,5525,23000,40343,7,36,11,58331,67000,504,7,750,750,6471,13845,0,4
6697,5525,23000,40343,7,36,11,58331,67000,504,7,750,750,6471,13845,0,0
6698,5525,23000,40343,7,36,11,58331,67000,504,7,750,750,6471,13845,0,0
6699,5525,23000,40343,7,36,11,58331,67000,504,7,750,750,6471,13845,0,0
6700,5525,23000,40343,7,36,11,58331,67000,504,7,750,750,6471,13845,0,0
6701,5525,23000,40343,7,36,13,58331,67000,486,7,750,750,6471,13863,0,4
6702,5525,23000,40343,7,36,13,58331,67000,486,7,750,750,6471,13863,0,0
6703,5525,23000,40343,7,35,13,58331,67000,486,7,750,750,6471,13863,0,0
6704,5525,23000,40343,7,35,13,58331,67000,486,7,750,750,6471,13863,0,0
6705,5525,23000,40343,7,35,13,58331,67000,486,7,750,750,6471,13863,0,0
6706,5525,23000,40343,7,35,14,58331,67000,468,7,750,750,6471,13881,0,4
6707,5525,23000,40343,7,35,12,58331,67000,468,7,750,750,6471,13881,0,0
6708,5525,23000,40343,7,35,12,58331,67000,468,7,750,750,6471,13881,0,0
6709,5525,23000,40343,7,32,10,58331,67000,468,7,750,750,6471,13881,0,0
6710,5525,23000,40343,7,32,10,58331,67000,468,7,750,750,6471,13881,0,0
6711,5525,23000,40343,7,31,12,58331,67000,450,7,750,750,6471,13899,0,4
6712,5525,23000,40343,7,31,12,58331,67000,450,7,750,750,6471,13899,0,0
6713,5525,23000,38903,7,32,12,58331,67000,450,7,750,750,6471,13899,12,0
6714,5525,23000,38903,7,32,12,58331,67000,450,7,750,750,6471,13899,0,0
6715,5525,23000,38903,7,32,12,58331,67000,450,7,750,750,6471,13899,0,0
6716,5525,23000,38903,7,32,12,58331,67000,432,7,750,750,6471,13917,0,4
6717,5525,23000,38903,7,32,12,58331,67000,432,7,750,750,6471,13917,0,0
6718,5525,23000,38903,7,32,12,58331,67000,432,7,750,750,6471,13917,0,0
6719,5525,23000,38903,7,31,12,58331,67000,432,7,750,750,6471,13917,0,0
6720,5525,23000,39653,7,31,12,58331,67000,1182,7,750,750,6471,13917,0,0
6721,5525,23000,39653,7,31,14,58331,67000,1164,7,750,750,6471,13935,0,4
6722,5525,23000,39653,7,31,14,58331,67000,1164,7,750,750,6471,13935,0,0
6723,5525,23000,39653,7,32,14,58331,67000,1164,7,750,750,6471,13935,0,0
6724,5525,23000,39653,7,32,13,58331,67000,1164,7,750,750,6471,13935,0,0
6725,5525,23000,39653,7,31,13,58331,67000,1164,7,750,750,6471,13935,0,0
6726,5525,23000,39653,7,31,14,58331,67000,1146,7,750,750,6471,13953,0,4
6727,5525,23000,39653,7,30,14,58331,67000,1146,7,750,750,6471,13953,0,0
6728,5525,23000,39653,7,28,14,58331,67000,1146,7,750,750,6471,13953,0,0
6729,5525,23000,39653,7,28,14,58331,67000,1146,7,750,750,6471,13953,0,0
6730,5525,23000,39653,7,28,14,58331,67000,1146,7,750,750,6471,13953,0,0
6731,5525,23000,39653,7,25,16,58331,67000,1128,7,750,750,6471,13971,0,4
6732,5525,23000,39653,7,25,16,58331,67000,1128,7,750,750,6471,13971,0,0
6733,5525,23000,39653,7,26,16,58331,67000,1128,7,750,750,6471,13971,0,0
6734,5525,23000,39653,7,25,15,58331,67000,1128,7,750,750,6471,13971,0,0
6735,5525,23000,39653,7,25,14,58331,67000,1128,7,750,750,6471,13971,0,0
6736,5525,23000,39635,7,26,15,58331,67000,1110,7,750,750,6489,13989,4,4
6737,5525,23000,39635,7,26,15,58331,67000,1110,7,750,750,6489,13989,0,0
6738,5525,23000,39635,7,26,15,58331,67000,1110,7,750,750,6489,13989,0,0
6739,5525,23000,39635,7,26,15,58331,67000,1110,7,750,750,6489,13989,0,0
6740,5525,23000,39635,7,26,15,58331,67000,1110,7,750,750,6489,13989,0,0
6741,5525,23000,39617,7,27,16,58331,67000,1092,7,750,750,6507,14007,4,4
6742,5525,23000,39617,7,27,11,58331,67000,1092,7,750,750,6507,14007,0,0
6743,5525,23000,39617,7,27,11,58331,67000,1092,7,750,750,6507,14007,0,0
6744,5525,23000,39617,7,27,11,58331,67000,1092,7,750,750,6507,14007,0,0
6745,5525,23000,39617,7,27,11,58331,67000,1092,7,750,750,6507,14007,0,0
6746,5525,23000,39617,7,27,11,58331,67000,792,7,750,750,6507,14007,0,11
6747,5525,23000,39617,7,27,12,58331,67000,711,7,750,750,6507,14088,0,5
6748,5525,23000,39599,7,27,12,58331,67000,711,7,750,750,6525,14088,4,0
6749,5525,23000,39599,7,27,12,58331,67000,711,7,750,750,6525,14088,0,0
6750,5525,23000,40349,7,27,12,58331,67000,1461,7,750,750,6525,14088,0,0
6751,5525,23000,40349,7,27,13,58331,67000,1443,7,750,750,6525,14106,0,4
6752,5525,23000,40349,7,27,13,58331,67000,1443,7,750,750,6525,14106,0,0
6753,5525,23000,40349,7,24,13,58331,67000,1443,7,750,750,6525,14106,0,0
6754,5525,23000,40349,7,24,13,58331,67000,1443,7,750,750,6525,14106,0,0
6755,5525,23000,40331,7,25,13,58331,67000,1443,7,750,750,6543,14106,4,0
6756,5525,23000,40331,7,25,14,58331,67000,1425,7,750,750,6543,14124,0,4
6757,5525,23000,40331,7,25,14,58331,67000,1425,7,750,750,6543,14124,0,0
6758,5525,23000,40331,7,25,14,58331,67000,1425,7,750,750,6543,14124,0,0
6759,5525,23000,40331,7,25,14,58331,67000,1425,7,750,750,6543,14124,0,0
6760,5525,23000,40331,7,25,14,58331,67000,1425,7,750,750,6543,14124,0,0
6761,5525,23000,40331,7,25,15,58331,67000,1407,7,750,750,6543,14142,0,4
6762,5525,23000,40331,7,25,15,58331,67000,1407,7,750,750,6543,14142,0,0
6763,5525,23000,40331,7,25,15,58331,67000,1407,7,750,750,6543,14142,0,0
6764,5525,23000,40331,7,25,15,58331,67000,1407,7,750,750,6543,14142,0,0
6765,5525,23000,40331,7,25,15,58331,67000,1407,7,750,750,6543,14142,0,0
6766,5525,23000,40331,7,24,16,58331,67000,1389,7,750,750,6543,14160,0,4
6767,5525,23000,40331,7,24,16,58331,67000,1389,7,750,750,6543,14160,0,0
6768,5525,23000,331,8,24,16,58331,67000,1389,7,2500,750,6543,14160,9,0
6769,5525,23000,331,8,23,15,58331,67000,1389,7,2500,750,6543,14160,0,0
6770,5525,23000,331,8,23,15,58331,67000,1389,7,2500,750,6543,14160,0,0
6771,5525,23000,331,8,23,16,58331,67000,1371,7,2500,750,6543,14178,0,4
6772,5525,23000,331,8,23,16,58331,67000,1371,7,2500,750,6543,14178,0,0
6773,5525,23000,331,8,23,16,58331,67000,1371,7,2500,750,6543,14178,0,0
6774,5525,23000,331,8,23,16,58331,67000,1371,7,2500,750,6543,14178,0,0
6775,5525,23000,331,8,23,16,58331,67000,1371,7,2500,750,6543,14178,0,0
6776,5525,23000,331,8,23,17,58331,67000,1353,7,2500,750,6543,14196,0,4
6777,5525,23000,331,8,23,17,58331,67000,1353,7,2500,750,6543,14196,0,0
6778,5525,23000,331,8,21,17,58331,67000,1353,7,2500,750,6543,14196,0,0
6779,5525,23000,331,8,21,17,58331,67000,1353,7,2500,750,6543,14196,0,0
6780,5525,23000,2831,8,21,17,58331,67000,2103,7,2500,750,6543,14196,0,0
6781,5525,23000,2813,8,22,18,58331,67000,2085,7,2500,750,6561,14214,4,4
6782,5525,23000,2813,8,22,17,58331,67000,2085,7,2500,750,6561,14214,0,0
6783,5525,23000,2813,8,22,17,58331,67000,2085,7,2500,750,6561,14214,0,0
6784,5525,23000,2813,8,22,17,58331,67000,2085,7,2500,750,6561,14214,0,0
6785,5525,23000,2813,8,22,17,58331,67000,2085,7,2500,750,6561,14214,0,0
6786,5525,23000,2813,8,22,18,58331,67000,2067,7,2500,750,6561,14232,0,4
6787,5525,23000,2813,8,22,17,58331,67000,2067,7,2500,750,6561,14232,0,0
6788,5525,23000,2813,8,22,17,58331,67000,2067,7,2500,750,6561,14232,0,0
6789,5525,23000,2813,8,22,15,58331,67000,2067,7,2500,750,6561,14232,0,0
6790,5525,23000,2795,8,20,15,58331,67000,2067,7,2500,750,6579,14232,4,0
6791,5525,23000,2795,8,20,16,58331,67000,2049,7,2500,750,6579,14250,0,4
6792,5525,23000,2795,8,20,16,58331,67000,2049,7,2500,750,6579,14250,0,0
6793,5525,23000,2795,8,20,16,58331,67000,2049,7,2500,750,6579,14250,0,0
6794,4025,23000,2795,8,13,16,56831,67000,2049,7,2500,750,6579,14250,0,0
6795,4025,23000,2795,8,13,16,56831,67000,2049,7,2500,750,6579,14250,0,0
6796,4025,23000,2795,8,13,17,56831,67000,2031,7,2500,750,6579,14268,0,4
6797,4025,23000,2777,8,14,17,56831,67000,2031,7,2500,750,6597,14268,4,0
6798,4025,23000,2777,8,14,17,56831,67000,2031,7,2500,750,6597,14268,0,0
6799,4025,23000,2777,8,12,17,56831,67000,2031,7,2500,750,6597,14268,0,0
6800,4025,23000,2777,8,12,17,56831,67000,2031,7,2500,750,6597,14268,0,0
6801,4025,23000,2777,8,12,18,56831,67000,2013,7,2500,750,6597,14286,0,4
6802,4025,23000,2777,8,12,18,56831,67000,2013,7,2500,750,6597,14286,0,0
6803,4025,23000,2759,8,13,18,56831,67000,2013,7,2500,750,6615,14286,4,0
6804,4025,23000,2759,8,13,18,56831,67000,2013,7,2500,750,6615,14286,0,0
6805,4025,23000,2759,8,13,18,56831,67000,2013,7,2500,750,6615,14286,0,0
6806,4025,23000,2759,8,13,19,56831,67000,1995,7,2500,750,6615,14304,0,4
6807,4025,23000,2759,8,13,19,56831,67000,1995,7,2500,750,6615,14304,0,0
6808,4025,23000,2759,8,13,19,56831,67000,1995,7,2500,750,6615,14304,0,0
6809,4025,23000,2759,8,13,17,56831,67000,1995,7,2500,750,6615,14304,0,0
6810,4025,23000,5259,8,13,17,56831,67000,2745,7,2500,750,6615,14304,0,0
6811,4025,23000,5259,8,13,18,56831,67000,2727,7,2500,750,6615,14322,0,4
6812,4025,23000,5259,8,13,18,56831,67000,2727,7,2500,750,6615,14322,0,0
6813,4025,23000,5259,8,11,18,56831,67000,2727,7,2500,750,6615,14322,0,0
6814,4025,23000,5259,8,11,18,56831,67000,2727,7,2500,750,6615,14322,0,0
6815,4025,23000,5259,8,11,18,56831,67000,2727,7,2500,750,6615,14322,0,0
6816,4025,23000,5259,8,11,19,56831,67000,2709,7,2500,750,6615,14340,0,4
6817,4025,23000,5259,8,11,19,56831,67000,2709,7,2500,750,6615,14340,0,0
6818,4025,23000,5259,8,11,19,56831,67000,2709,7,2500,750,6615,14340,0,0
6819,4025,23000,5259,8,11,19,56831,67000,2709,7,2500,750,6615,14340,0,0
6820,4025,23000,5259,8,11,19,56831,67000,2709,7,2500,750,6615,14340,0,0
6821,4025,23000,5259,8,11,20,56831,67000,2691,7,2500,750,6615,14358,0,4
6822,4025,23000,4959,8,11,20,56831,67000,2691,7,2500,750,6615,14358,11,0
6823,4025,23000,4959,8,10,20,56831,67000,2691,7,2500,750,6615,14358,0,0
6824,4025,23000,4959,8,10,20,56831,67000,2691,7,2500,750,6615,14358,0,0
6825,4025,23000,4959,8,10,20,56831,67000,2691,7,2500,750,6615,14358,0,0
6826,4025,23000,4959,8,10,21,56831,67000,2673,7,2500,750,6615,14376,0,4
6827,4025,23000,4959,8,10,21,56831,67000,2673,7,2500,750,6615,14376,0,0
6828,4025,23000,4959,8,10,21,56831,67000,2673,7,2500,750,6615,14376,0,0
6829,4025,23000,4959,8,10,21,56831,67000,2673,7,2500,750,6615,14376,0,0
6830,4025,23000,4959,8,10,21,56831,67000,2673,7,2500,750,6615,14376,0,0
6831,4025,23000,4959,8,10,22,56831,67000,2655,7,2500,750,6615,14394,0,4
6832,4025,23000,4959,8,10,22,56831,67000,2655,7,2500,750,6615,14394,0,0
6833,4025,23000,4941,8,11,22,56831,67000,2655,7,2500,750,6633,14394,4,0
6834,4025,23000,4941,8,10,22,56831,67000,2655,7,2500,750,6633,14394,0,0
6835,4025,23000,4941,8,10,22,56831,67000,2655,7,2500,750,6633,14394,0,0
6836,4025,23000,4941,8,10,23,56831,67000,2637,7,2500,750,6633,14412,0,4
6837,4025,23000,4941,8,10,23,56831,67000,2637,7,2500,750,6633,14412,0,0
6838,4025,23000,4941,8,10,23,56831,67000,2637,7,2500,750,6633,14412,0,0
6839,4025,23000,4923,8,11,23,56831,67000,2637,7,2500,750,6651,14412,4,0
6840,4025,23000,7423,8,11,23,56831,67000,3387,7,2500,750,6651,14412,0,0
6841,4025,23000,7423,8,11,24,56831,67000,3369,7,2500,750,6651,14430,0,4
6842,4025,23000,7423,8,11,24,56831,67000,3369,7,2500,750,6651,14430,0,0
6843,4025,23000,7423,8,11,24,56831,67000,3369,7,2500,750,6651,14430,0,0
6844,4025,23000,7423,8,11,24,56831,67000,3369,7,2500,750,6651,14430,0,0
6845,4025,23000,7423,8,11,24,56831,67000,3369,7,2500,750,6651,14430,0,0
6846,4025,23000,7423,8,11,25,56831,67000,3351,7,2500,750,6651,14448,0,4
6847,4025,23000,7405,8,12,25,56831,67000,3351,7,2500,750,6669,14448,4,0
6848,4025,23000,7405,8,11,25,56831,67000,3351,7,2500,750,6669,14448,0,0
6849,4025,23000,7405,8,11,25,56831,67000,3351,7,2500,750,6669,14448,0,0
6850,4025,23000,7405,8,11,25,56831,67000,3351,7,2500,750,6669,14448,0,0
6851,4025,23000,7405,8,11,26,56831,67000,3333,7,2500,750,6669,14466,0,4
6852,4025,23000,7405,8,11,26,56831,67000,3333,7,2500,750,6669,14466,0,0
6853,4025,23000,7405,8,11,26,56831,67000,3333,7,2500,750,6669,14466,0,0
6854,4025,23000,7405,8,11,26,56831,67000,3333,7,2500,750,6669,14466,0,0
6855,4025,23000,7387,8,12,26,56831,67000,3333,7,2500,750,6687,14466,4,0
6856,4025,23000,7387,8,12,27,56831,67000,3315,7,2500,750,6687,14484,0,4
6857,4025,23000,7387,8,12,27,56831,67000,3315,7,2500,750,6687,14484,0,0
6858,4025,23000,7387,8,12,27,56831,67000,3315,7,2500,750,6687,14484,0,0
6859,4025,23000,7387,8,12,24,56831,67000,3315,7,2500,750,6687,14484,0,0
6860,4025,23000,7387,8,12,24,56831,67000,3315,7,2500,750,6687,14484,0,0
6861,4025,23000,7387,8,12,25,56831,67000,3297,7,2500,750,6687,14502,0,4
6862,4025,23000,7387,8,12,25,56831,67000,3297,7,2500,750,6687,14502,0,0
6863,4025,23000,7387,8,12,25,56831,67000,3297,7,2500,750,6687,14502,0,0
6864,4025,23000,7387,8,12,25,56831,67000,3297,7,2500,750,6687,14502,0,0
6865,4025,23000,7369,8,13,25,56831,67000,3297,7,2500,750,6705,14502,4,0
6866,4025,23000,7369,8,13,26,56831,67000,3279,7,2500,750,6705,14520,0,4
6867,4025,23000,7369,8,13,26,56831,67000,3279,7,2500,750,6705,14520,0,0
6868,4025,23000,7369,8,13,26,56831,67000,3279,7,2500,750,6705,14520,0,0
6869,4025,23000,7369,8,13,19,56831,67000,3279,7,2500,750,6705,14520,0,0
6870,2525,23000,9869,8,6,0,55331,67000,4029,7,2500,750,6705,14520,0,0
6871,2525,23000,9869,8,6,1,55331,67000,4011,7,2500,750,6705,14538,0,4
6872,2525,23000,9851,8,7,1,55331,67000,4011,7,2500,750,6723,14538,4,0
6873,2525,23000,9851,8,7,1,55331,67000,4011,7,2500,750,6723,14538,0,0
6874,2525,23000,9851,8,7,1,55331,67000,4011,7,2500,750,6723,14538,0,0
6875,2525,23000,9851,8,7,1,55331,67000,4011,7,2500,750,6723,14538,0,0
6876,2525,23000,9851,8,7,2,55331,67000,3993,7,2500,750,6723,14556,0,4
6877,2525,23000,9851,8,7,2,55331,67000,3993,7,2500,750,6723,14556,0,0
6878,2525,23000,9851,8,7,2,55331,67000,3993,7,2500,750,6723,14556,0,0
6879,2525,23000,9851,8,7,2,55331,67000,3993,7,2500,750,6723,14556,0,0
6880,2525,23000,9851,8,7,2,55331,67000,3993,7,2500,750,6723,14556,0,0
6881,2525,23000,9851,8,7,3,55331,67000,3975,7,2500,750,6723,14574,0,4
6882,2525,23000,9833,8,8,3,55331,67000,3975,7,2500,750,6741,14574,4,0
6883,2525,23000,9833,8,8,3,55331,67000,3975,7,2500,750,6741,14574,0,0
6884,2525,23000,9833,8,8,3,55331,67000,3975,7,2500,750,6741,14574,0,0
6885,2525,23000,9833,8,8,3,55331,67000,3975,7,2500,750,6741,14574,0,0
6886,2525,23000,9833,8,8,4,55331,67000,3957,7,2500,750,6741,14592,0,4
6887,2525,23000,9833,8,8,4,55331,67000,3957,7,2500,750,6741,14592,0,0
6888,2525,23000,9833,8,8,4,55331,67000,3957,7,2500,750,6741,14592,0,0
6889,2525,23000,9833,8,8,4,55331,67000,3957,7,2500,750,6741,14592,0,0
6890,2525,23000,9815,8,9,4,55331,67000,3957,7,2500,750,6759,14592,4,0
6891,2525,23000,9815,8,9,5,55331,67000,3939,7,2500,750,6759,14610,0,4
6892,2525,23000,9815,8,9,5,55331,67000,3939,7,2500,750,6759,14610,0,0
6893,2525,23000,9815,8,9,5,55331,67000,3939,7,2500,750,6759,14610,0,0
6894,2525,23000,9815,8,9,5,55331,67000,3939,7,2500,750,6759,14610,0,0
6895,2525,23000,9815,8,9,5,55331,67000,3939,7,2500,750,6759,14610,0,0
6896,2525,23000,9815,8,9,6,55331,67000,3921,7,2500,750,6759,14628,0,4
6897,2525,23000,9797,8,10,6,55331,67000,3921,7,2500,750,6777,14628,4,0
6898,2525,23000,9797,8,10,6,55331,67000,3921,7,2500,750,6777,14628,0,0
6899,2525,23000,9797,8,10,6,55331,67000,3921,7,2500,750,6777,14628,0,0
6900,2525,23000,12297,8,10,6,55331,67000,4671,7,2500,750,6777,14628,0,0
6901,2525,23000,12297,8,10,7,55331,67000,4653,7,2500,750,6777,14646,0,4
6902,2525,23000,12297,8,10,7,55331,67000,4653,7,2500,750,6777,14646,0,0
6903,2525,23000,12297,8,10,7,55331,67000,4653,7,2500,750,6777,14646,0,0
6904,2525,23000,12279,8,11,7,55331,67000,4653,7,2500,750,6795,14646,4,0
6905,2525,23000,12279,8,11,7,55331,67000,4653,7,2500,750,6795,14646,0,0
6906,2525,23000,12279,8,11,8,55331,67000,4635,7,2500,750,6795,14664,0,4
6907,2525,23000,12279,8,11,8,55331,67000,4635,7,2500,750,6795,14664,0,0
6908,2525,23000,12279,8,11,8,55331,67000,4635,7,2500,750,6795,14664,0,0
6909,2525,23000,12279,8,11,8,55331,67000,4635,7,2500,750,6795,14664,0,0
6910,2525,23000,12279,8,11,8,55331,67000,4635,7,2500,750,6795,14664,0,0
6911,2525,23000,12279,8,11,9,55331,67000,4617,7,2500,750,6795,14682,0,4
6912,2525,23000,12261,8,12,9,55331,67000,4617,7,2500,750,6813,14682,4,0
6913,2525,23000,12261,8,12,8,55331,67000,4617,7,2500,750,6813,14682,0,0
6914,2525,23000,12261,8,12,8,55331,67000,4617,7,2500,750,6813,14682,0,0
6915,2525,23000,12261,8,12,8,55331,67000,4617,7,2500,750,6813,14682,0,0
6916,2525,23000,12261,8,12,9,55331,67000,4599,7,2500,750,6813,14700,0,4
6917,2525,23000,12261,8,12,9,55331,67000,4599,7,2500,750,6813,14700,0,0
6918,2525,23000,12243,8,13,9,55331,67000,4599,7,2500,750,6831,14700,4,0
6919,2525,23000,12243,8,13,9,55331,67000,4599,7,2500,750,6831,14700,0,0
6920,2525,23000,12243,8,13,9,55331,67000,4599,7,2500,750,6831,14700,0,0
6921,2525,23000,12243,8,13,10,55331,67000,4581,7,2500,750,6831,14718,0,4
6922,2525,23000,12243,8,13,10,55331,67000,4581,7,2500,750,6831,14718,0,0
6923,2525,23000,12243,8,13,10,55331,67000,4581,7,2500,750,6831,14718,0,0
6924,2525,23000,12243,8,13,10,55331,67000,4581,7,2500,750,6831,14718,0,0
6925,2525,23000,12243,8,13,10,55331,67000,4581,7,2500,750,6831,14718,0,0
6926,2525,23000,12225,8,14,11,55331,67000,4563,7,2500,750,6849,14736,4,4
6927,2525,23000,12225,8,14,11,55331,67000,4563,7,2500,750,6849,14736,0,0
6928,2525,23000,12225,8,14,11,55331,67000,4563,7,2500,750,6849,14736,0,0
6929,2525,23000,12225,8,14,11,55331,67000,4563,7,2500,750,6849,14736,0,0
6930,2525,23000,14725,8,14,11,55331,67000,5313,7,2500,750,6849,14736,0,0
6931,2525,23000,14725,8,14,12,55331,67000,5295,7,2500,750,6849,14754,0,4
6932,2525,23000,14725,8,14,12,55331,67000,5295,7,2500,750,6849,14754,0,0
6933,2525,23000,14725,8,14,12,55331,67000,5295,7,2500,750,6849,14754,0,0
