tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent
5253,54500,56000,13905,7,11,14,10965,47.0,10492,wait,0,0,0,9,0,0,5,0,out-of-radius,0,0,0,0,0,13062,7,750,750,2872,2988
5256,54500,56000,13905,7,11,14,10965,47.0,10492,wait,0,0,0,9,0,0,5,0,out-of-radius,0,0,0,0,0,13062,7,750,750,2872,2988
5259,54500,56000,13905,7,11,15,11040,52.0,10510,wait,0,0,0,10,0,0,5,0,out-of-radius,0,0,0,0,0,13044,7,750,750,2872,3006
5262,54500,56000,13905,7,11,16,11115,57.0,10528,wait,0,0,0,11,0,0,5,0,out-of-radius,0,0,0,0,0,13026,7,750,750,2872,3024
5265,54500,56000,13905,7,11,16,11115,57.0,10528,wait,0,0,0,11,0,0,5,0,out-of-radius,0,0,0,0,0,13026,7,750,750,2872,3024
5268,54500,56000,13905,7,11,17,11190,62.0,10546,wait,0,0,0,12,0,0,5,0,out-of-radius,0,0,0,0,0,13008,7,750,750,2872,3042
5271,54500,56000,15405,7,11,17,11190,62.0,10546,wait,0,0,0,12,0,0,5,0,out-of-radius,0,0,0,0,0,14508,7,750,750,2872,3042
5274,54500,56000,15405,7,11,18,11265,67.0,10564,wait,0,0,0,13,0,0,5,0,out-of-radius,0,0,0,0,0,14490,7,750,750,2872,3060
5277,54500,56000,15402,7,12,19,18200,73.3,10582,critical,0,0,0,14,0,0,5,0,out-of-radius,0,0,0,0,0,14472,7,750,750,2875,3078
5280,54500,56000,16152,7,12,19,18200,73.3,10582,critical,0,0,0,14,0,0,5,0,out-of-radius,0,0,0,0,0,15222,7,750,750,2875,3078
5283,54500,56000,16149,7,13,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,out-of-radius,0,0,0,0,0,15204,7,750,750,2878,3096
5286,54500,56000,16146,7,14,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,out-of-radius,0,0,0,0,0,15204,7,750,750,2881,3096
5289,54500,56000,16146,7,14,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,out-of-radius,0,0,0,0,0,15186,7,750,750,2881,3114
5292,54500,56000,16143,7,15,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,out-of-radius,0,0,0,0,0,15168,7,750,750,2884,3132
5295,54500,56000,16143,7,15,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,out-of-radius,0,0,0,0,0,15168,7,750,750,2884,3132
5298,54500,56000,16140,7,16,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,out-of-radius,0,0,0,0,0,15150,7,750,750,2887,3150
5301,54500,56000,16137,7,17,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,out-of-radius,0,0,0,0,0,15150,7,750,750,2890,3150
5304,54500,56000,16137,7,17,23,18500,93.3,10654,critical,0,0,0,18,0,0,5,0,out-of-radius,0,0,0,0,0,15132,7,750,750,2890,3168
5307,54500,56000,16134,7,18,24,18575,98.3,10672,critical,0,0,0,19,0,0,5,0,out-of-radius,0,0,0,0,0,15114,7,750,750,2893,3186
5310,54500,56000,16884,7,13,23,18500,93.3,10654,critical,0,0,0,18,0,0,5,0,out-of-radius,0,0,0,0,0,15864,7,750,750,2893,3186
5313,54500,56000,16881,7,14,24,18575,98.3,10672,critical,0,0,0,19,0,0,5,0,out-of-radius,0,0,0,0,0,15846,7,750,750,2896,3204
5316,54500,56000,16878,7,15,24,18575,98.3,10672,critical,0,0,0,19,0,0,5,0,out-of-radius,0,0,0,0,0,15846,7,750,750,2899,3204
5319,54500,56000,16878,7,14,25,18650,103.3,10690,critical,0,0,0,20,0,0,5,0,out-of-radius,0,0,0,0,0,15828,7,750,750,2899,3222
5322,54500,56000,16875,7,15,26,18725,108.3,10708,critical,0,0,0,21,0,0,5,0,out-of-radius,0,0,0,0,0,15810,7,750,750,2902,3240
5325,54500,56000,16875,7,13,26,18725,108.3,10708,critical,0,0,0,21,0,0,5,0,out-of-radius,0,0,0,0,0,15810,7,750,750,2902,3240
5328,54500,56000,16872,7,13,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,out-of-radius,0,0,0,0,0,15792,7,750,750,2905,3258
5331,54500,56000,16869,7,13,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,out-of-radius,0,0,0,0,0,15792,7,750,750,2908,3258
5334,54500,56000,16869,7,12,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,out-of-radius,0,0,0,0,0,15774,7,750,750,2908,3276
5337,54500,56000,16866,7,13,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,out-of-radius,0,0,0,0,0,15756,7,750,750,2911,3294
5340,54500,56000,17616,7,13,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,out-of-radius,0,0,0,0,0,16506,7,750,750,2911,3294
5343,54500,56000,17613,7,14,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,10,10,8372,8372,54,16488,7,750,750,2914,3312
5346,54500,56000,17610,7,15,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,12,12,10456,10456,90,16488,7,750,750,2917,3312
5349,54500,56000,17610,7,14,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,cooldown,12,12,10456,10456,90,16470,7,750,750,2917,3330
5352,54500,56000,17607,7,14,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,13,12,10474,10456,109,16452,7,750,750,2920,3348
5355,54500,56000,17607,7,13,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,13,12,10474,10456,109,16452,7,750,750,2920,3348
5358,54500,56000,17604,7,13,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0,cooldown,14,13,10492,10474,123,16434,7,750,750,2923,3366
5361,54500,56000,15538,7,13,33,19250,143.3,10834,wipe,0,0,0,28,0,0,5,0,-,15,14,10510,10492,152,16434,7,750,750,4989,3366
5364,54500,56000,15538,7,12,34,19325,148.3,10852,wipe,0,0,0,29,0,0,5,0,-,15,14,10510,10492,152,16416,7,750,750,4989,3384
5367,54500,56000,15535,7,12,35,19400,153.3,10870,critical,0,0,0,30,0,0,5,0,cooldown,16,14,10528,10492,179,16398,7,750,750,4992,3402
5370,54500,56000,16285,7,11,35,19400,153.3,10870,critical,0,0,0,30,0,0,5,0,cooldown,16,14,10528,10492,179,17148,7,750,750,4992,3402
5373,54500,56000,16282,7,11,36,19475,158.3,10888,critical,0,0,0,31,0,0,5,0,cooldown,17,15,10546,10510,194,17130,7,750,750,4995,3420
5376,54500,56000,16279,7,11,36,19475,158.3,10888,critical,0,0,0,31,0,0,5,0,cooldown,18,16,10564,10528,222,17130,7,750,750,4998,3420
5379,54500,56000,16279,7,10,37,19550,163.3,10906,critical,0,0,0,32,0,0,5,0,cooldown,18,16,10564,10528,222,17112,7,750,750,4998,3438
5382,54500,56000,16276,7,10,38,19625,168.3,10924,critical,0,0,0,33,0,0,5,0,cooldown,19,16,10582,10528,249,17094,7,750,750,5001,3456
5385,54500,56000,16276,7,9,38,19625,168.3,10924,critical,0,0,0,33,0,0,5,0,cooldown,19,16,10582,10528,249,17094,7,750,750,5001,3456
5388,54500,56000,16273,7,9,35,19400,153.3,10870,critical,0,0,0,30,0,0,5,0,cooldown,16,13,10528,10474,264,17076,7,750,750,5004,3474
5391,54500,56000,16270,7,9,23,1725,115.0,414,block,0,0,0,23,0,0,0,0,cooldown,5,1,90,18,260,17076,7,750,750,5007,3474
5394,54500,56000,16270,7,9,24,1800,120.0,432,block,0,0,0,24,0,0,0,0,cooldown,5,1,90,18,260,17058,7,750,750,5007,3492
5397,54500,56000,16267,7,10,25,1875,125.0,450,block,0,0,0,25,0,0,0,0,cooldown,6,2,108,36,273,17040,7,750,750,5010,3510
5400,54500,56000,17017,7,8,25,1875,125.0,450,block,0,0,0,25,0,0,0,0,cooldown,6,2,108,36,273,17790,7,750,750,5010,3510
5403,54500,56000,17014,7,9,26,1950,130.0,468,block,0,0,0,26,0,0,0,0,cooldown,7,3,126,54,273,17772,7,750,750,5013,3528
5406,54500,56000,17011,7,10,26,1950,130.0,468,block,0,0,0,26,0,0,0,0,cooldown,8,4,144,72,273,17772,7,750,750,5016,3528
5409,54500,56000,17011,7,10,27,2025,135.0,486,block,0,0,0,27,0,0,0,0,cooldown,8,4,144,72,273,17754,7,750,750,5016,3546
5412,54500,56000,17008,7,11,28,2100,140.0,504,block,0,0,0,28,0,0,0,0,cooldown,9,5,162,90,273,17736,7,750,750,5019,3564
5415,54500,56000,17008,7,9,28,2100,140.0,504,block,0,0,0,28,0,0,0,0,cooldown,9,5,162,90,273,17736,7,750,750,5019,3564
5418,54500,56000,17005,7,10,29,2175,145.0,522,block,0,0,0,29,0,0,0,0,cooldown,10,6,180,108,273,17718,7,750,750,5022,3582
5421,54500,56000,17002,7,10,29,2175,145.0,522,block,0,0,0,29,0,0,0,0,cooldown,11,7,198,126,273,17718,7,750,750,5025,3582
5424,54500,56000,17002,7,10,30,2250,150.0,540,block,0,0,0,30,0,0,0,0,cooldown,11,7,198,126,273,17700,7,750,750,5025,3600
5427,54500,56000,17002,7,10,31,2325,155.0,558,outmatched,0,0,0,31,0,0,0,0,cooldown,12,8,216,144,273,17682,7,750,750,5025,3618
5430,54500,56000,17752,7,9,31,2325,155.0,558,outmatched,0,0,0,31,0,0,0,0,cooldown,12,8,216,144,273,18432,7,750,750,5025,3618
5433,54500,56000,17752,7,9,32,2400,160.0,576,outmatched,0,0,0,32,0,0,0,0,cooldown,13,9,234,162,273,18414,7,750,750,5025,3636
5436,54500,56000,17752,7,7,32,2400,160.0,576,outmatched,0,0,0,32,0,0,0,0,cooldown,14,10,252,180,273,18414,7,750,750,5025,3636
5439,54500,56000,17752,7,7,24,1800,120.0,432,outmatched,0,0,0,24,0,0,0,0,cooldown,14,10,252,180,273,18396,7,750,750,5025,3654
5442,54500,56000,17749,7,8,25,1875,125.0,450,block,0,0,0,25,0,0,0,0,cooldown,6,2,108,36,268,18378,7,750,750,5028,3672
5445,54500,56000,17749,7,6,25,1875,125.0,450,block,0,0,0,25,0,0,0,0,cooldown,6,2,108,36,268,18378,7,750,750,5028,3672
5448,54500,56000,17746,7,7,26,1950,130.0,468,block,0,0,0,26,0,0,0,0,cooldown,7,3,126,54,268,18360,7,750,750,5031,3690
5451,54500,56000,17743,7,7,26,1950,130.0,468,block,0,0,0,26,0,0,0,0,cooldown,8,5,144,90,268,18360,7,750,750,5034,3690
5454,54500,56000,17743,7,7,27,2025,135.0,486,block,0,0,0,27,0,0,0,0,cooldown,8,5,144,90,268,18342,7,750,750,5034,3708
5457,54500,56000,17740,7,7,28,2100,140.0,504,block,0,0,0,28,0,0,0,0,cooldown,9,6,162,108,268,18324,7,750,750,5037,3726
5460,54500,56000,18490,7,6,28,2100,140.0,504,block,0,0,0,28,0,0,0,0,cooldown,9,6,162,108,268,19074,7,750,750,5037,3726
5463,54500,56000,18487,7,6,29,2175,145.0,522,block,0,0,0,29,0,0,0,0,cooldown,10,6,180,108,281,19056,7,750,750,5040,3744
5466,54500,56000,18484,7,7,29,2175,145.0,522,block,0,0,0,29,0,0,0,0,cooldown,11,7,198,126,293,19056,7,750,750,5043,3744
5469,54500,56000,18484,7,7,30,2250,150.0,540,block,0,0,0,30,0,0,0,0,cooldown,11,7,198,126,293,19038,7,750,750,5043,3762
5472,54500,56000,18484,7,7,31,2325,155.0,558,outmatched,0,0,0,31,0,0,0,0,cooldown,12,8,216,144,293,19020,7,750,750,5043,3780
5475,54500,56000,18484,7,7,31,2325,155.0,558,outmatched,0,0,0,31,0,0,0,0,cooldown,12,8,216,144,293,19020,7,750,750,5043,3780
5478,54500,56000,18484,7,7,32,2400,160.0,576,outmatched,0,0,0,32,0,0,0,0,cooldown,13,9,234,162,293,19002,7,750,750,5043,3798
5481,54500,56000,18484,7,6,32,2400,160.0,576,outmatched,0,0,0,32,0,0,0,0,cooldown,14,10,252,180,293,19002,7,750,750,5043,3798
5484,54500,56000,18484,7,6,33,2475,165.0,594,outmatched,0,0,0,33,0,0,0,0,cooldown,14,10,252,180,293,18984,7,750,750,5043,3816
5487,54500,56000,17044,7,6,34,5905,165.7,2660,outmatched,0,0,0,33,0,0,1,0,cooldown,15,11,270,198,293,17544,7,750,750,5043,3816
5490,54500,56000,17794,7,6,24,5155,115.7,2480,outmatched,0,0,0,23,0,0,1,0,cooldown,15,11,270,198,293,18276,7,750,750,5043,3834
5493,54500,56000,17794,7,6,25,5230,120.7,2498,wait,0,0,0,24,0,0,1,0,cooldown,5,1,90,18,260,18258,7,750,750,5043,3852
5496,54500,56000,17794,7,6,25,5230,120.7,2498,wait,0,0,0,24,0,0,1,0,cooldown,6,2,108,36,273,18258,7,750,750,5043,3852
5499,54500,56000,17794,7,6,27,8735,126.3,4582,wait,0,0,0,25,0,0,2,0,cooldown,6,2,108,36,273,18240,7,750,750,5043,3870
5502,54500,56000,17794,7,5,28,8810,131.3,4600,wait,0,0,0,26,0,0,2,0,cooldown,7,3,126,54,273,18222,7,750,750,5043,3888
5505,54500,56000,17794,7,4,28,8810,131.3,4600,wait,0,0,0,26,0,0,2,0,cooldown,7,3,126,54,273,18222,7,750,750,5043,3888
5508,54500,56000,17794,7,5,30,12315,137.0,6684,wait,0,0,0,27,0,0,3,0,cooldown,8,4,144,72,273,18204,7,750,750,5043,3906
5511,54500,56000,17791,7,5,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,cooldown,9,5,162,90,273,18204,7,750,750,5046,3906
5514,54500,56000,17791,7,5,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,cooldown,9,5,162,90,273,18186,7,750,750,5046,3924
5517,54500,56000,17788,7,7,28,15520,122.6,8696,critical,0,0,0,24,0,0,4,0,cooldown,10,6,180,108,273,18168,7,750,750,5049,3942
5520,54500,56000,18538,7,7,28,15520,122.6,8696,critical,0,0,0,24,0,0,4,0,cooldown,10,6,180,108,273,18918,7,750,750,5049,3942
5523,54500,56000,18535,7,8,29,15595,127.6,8714,critical,0,0,0,25,0,0,4,0,cooldown,6,2,108,36,273,18900,7,750,750,5052,3960
5526,54500,56000,18532,7,9,29,15595,127.6,8714,critical,0,0,0,25,0,0,4,0,cooldown,7,3,126,54,273,18900,7,750,750,5055,3960
5529,54500,56000,18532,7,10,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,7,3,126,54,273,18882,7,750,750,5055,3978
5532,54500,56000,18529,7,11,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,6,2,108,36,273,18864,7,750,750,5058,3996
5535,54500,56000,18529,7,11,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,6,2,108,36,273,18864,7,750,750,5058,3996
5538,54500,56000,18526,7,12,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,5,1,90,18,260,18846,7,750,750,5061,4014
5541,54500,56000,18523,7,13,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,5,1,90,18,247,18846,7,750,750,5064,4014
5544,54500,56000,18523,7,13,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,5,1,90,18,247,18828,7,750,750,5064,4032
5547,54500,56000,18520,7,14,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,6,2,108,36,247,18810,7,750,750,5067,4050
5550,54500,56000,19270,7,14,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,6,2,108,36,247,19560,7,750,750,5067,4050
5553,54500,56000,19267,7,15,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,6,3,108,54,243,19542,7,750,750,5070,4068
5556,54500,56000,19264,7,16,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,7,4,126,72,243,19542,7,750,750,5073,4068
5559,54500,56000,19264,7,15,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,cooldown,7,4,126,72,243,19524,7,750,750,5073,4086
5562,54500,56000,19261,7,16,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,5,2,90,36,243,19506,7,750,750,5076,4104
5565,54500,56000,19261,7,16,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,5,2,90,36,243,19506,7,750,750,5076,4104
5568,54500,56000,19258,7,17,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,5,2,90,36,234,19488,7,750,750,5079,4122
5571,54500,56000,19255,7,18,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,6,3,108,54,234,19488,7,750,750,5082,4122
5574,54500,56000,19255,7,16,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,6,3,108,54,234,19470,7,750,750,5082,4140
5577,54500,56000,19252,7,16,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,5,2,90,36,233,19452,7,750,750,5085,4158
5580,54500,56000,20002,7,16,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,5,2,90,36,233,20202,7,750,750,5085,4158
5583,54500,56000,19999,7,16,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,6,3,108,54,246,20184,7,750,750,5088,4176
5586,54500,56000,19996,7,17,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,cooldown,4,1,72,18,195,20184,7,750,750,5091,4176
5589,54500,56000,19996,7,17,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,4,1,72,18,195,20166,7,750,750,5091,4194
5592,54500,56000,19993,7,18,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,5,2,90,36,195,20148,7,750,750,5094,4212
5595,54500,56000,19993,7,17,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,cooldown,5,2,90,36,195,20148,7,750,750,5094,4212
5598,54500,56000,19990,7,17,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,4,1,72,18,182,20130,7,750,750,5097,4230
5601,54500,56000,19987,7,18,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,lost-scoring,5,2,90,36,183,20130,7,750,750,5100,4230
5604,54500,56000,19987,7,18,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,lost-scoring,5,2,90,36,183,20112,7,750,750,5100,4248
5607,54500,56000,19984,7,18,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,lost-scoring,4,1,2120,18,165,20094,7,750,750,5103,4266
5610,54500,56000,20734,7,17,26,18725,108.3,10708,critical,0,0,0,21,0,0,5,0,lost-scoring,4,1,2120,18,165,20844,7,750,750,5103,4266
5613,54500,56000,20731,7,18,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,lost-scoring,4,1,2120,18,130,20826,7,750,750,5106,4284
5616,54500,56000,18665,7,19,27,18800,113.3,10726,wipe,0,0,0,22,0,0,5,0,-,6,4,4204,2120,178,20826,7,750,750,7172,4284
5619,54500,56000,18665,7,19,26,18725,108.3,10708,wipe,0,0,0,21,0,0,5,0,-,6,4,4204,2120,178,20808,7,750,750,7172,4302
5622,54500,56000,18662,7,20,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,cooldown,5,3,4186,2102,126,20790,7,750,750,7175,4320
5625,54500,56000,18662,7,14,27,18800,113.3,10726,critical,0,0,0,22,0,0,5,0,cooldown,5,3,4186,2102,126,20790,7,750,750,7175,4320
5628,54500,56000,18659,7,13,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,7,5,6270,4186,161,20772,7,750,750,7178,4338
5631,54500,56000,18656,7,13,28,18875,118.3,10744,critical,0,0,0,23,0,0,5,0,cooldown,8,6,6288,4204,152,20772,7,750,750,7181,4338
5634,54500,56000,18656,7,12,29,18950,123.3,10762,critical,0,0,0,24,0,0,5,0,cooldown,8,6,6288,4204,152,20754,7,750,750,7181,4356
5637,54500,56000,18653,7,12,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,10,8,8372,6288,194,20736,7,750,750,7184,4374
5640,54500,56000,19403,7,12,30,19025,128.3,10780,critical,0,0,0,25,0,0,5,0,cooldown,10,8,8372,6288,194,21486,7,750,750,7184,4374
5643,54500,56000,19400,7,11,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,cooldown,11,8,8390,6288,173,21468,7,750,750,7187,4392
5646,54500,56000,19397,7,12,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,cooldown,13,9,10474,6306,229,21468,7,750,750,7190,4392
5649,54500,56000,19397,7,10,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,13,9,10474,6306,229,21450,7,750,750,7190,4410
5652,54500,56000,19394,7,10,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,14,10,10492,6324,222,21432,7,750,750,7193,4428
5655,54500,56000,19394,7,8,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,14,10,10492,6324,222,21432,7,750,750,7193,4428
5658,54500,56000,19391,7,9,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,8,4,6288,4168,246,21414,7,750,750,7196,4446
5661,54500,56000,19388,7,9,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,9,5,6306,4186,250,21414,7,750,750,7199,4446
5664,54500,56000,19388,7,8,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,cooldown,9,5,6306,4186,250,21396,7,750,750,7199,4464
5667,54500,56000,19385,7,9,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,cooldown,10,6,6324,4204,292,21378,7,750,750,7202,4482
5670,54500,56000,20135,7,7,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,cooldown,10,6,6324,4204,292,22128,7,750,750,7202,4482
5673,54500,56000,20132,7,7,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,cooldown,11,6,6342,4204,318,22110,7,750,750,7205,4500
5676,54500,56000,19157,7,6,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,cooldown,12,8,6360,6288,334,22110,7,750,750,7205,4500
5679,54500,56000,19154,7,6,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,cooldown,12,8,6360,6288,334,21117,7,750,750,7208,4518
5682,54500,56000,19151,7,6,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0,cooldown,13,8,6378,6288,362,21099,7,750,750,7211,4536
5685,54500,56000,19151,7,5,32,12465,147.0,6720,critical,0,0,0,29,0,0,3,0,cooldown,13,8,6378,6288,362,21099,7,750,750,7211,4536
5688,54500,56000,19148,7,5,33,12540,152.0,6738,critical,0,0,0,30,0,0,3,0,cooldown,14,9,6396,6306,389,21081,7,750,750,7214,4554
5691,54500,56000,19145,7,5,33,12540,152.0,6738,critical,0,0,0,30,0,0,3,0,cooldown,15,10,6414,6324,404,21081,7,750,750,7217,4554
5694,54500,56000,19145,7,4,34,12615,157.0,6756,critical,0,0,0,31,0,0,3,0,cooldown,15,10,6414,6324,404,21063,7,750,750,7217,4572
5697,54500,56000,19142,7,4,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0,cooldown,16,10,6432,6324,439,21045,7,750,750,7220,4590
5700,54500,56000,19892,7,3,35,12690,162.0,6774,critical,0,0,0,32,0,0,3,0,cooldown,16,10,6432,6324,439,21795,7,750,750,7220,4590
5703,54485,56000,19889,7,3,36,12765,167.0,6792,critical,0,0,0,33,0,0,3,0,cooldown,17,11,6450,6342,465,21777,7,750,750,7223,4608
5706,54410,56000,19886,7,4,36,12765,167.0,6792,critical,0,0,0,33,0,0,3,0,cooldown,18,12,6468,6360,465,21777,7,750,750,7226,4608
5709,54410,56000,19886,7,3,37,12840,172.0,6810,critical,0,0,0,34,0,0,3,0,cooldown,18,12,6468,6360,465,21759,7,750,750,7226,4626
5712,54335,56000,19883,7,4,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,cooldown,19,13,6486,6378,465,21741,7,750,750,7229,4644
5715,54305,56000,19883,7,3,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,cooldown,19,13,6486,6378,465,21741,7,750,750,7229,4644
5718,54230,56000,19880,7,3,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,cooldown,20,14,6504,6396,465,21723,7,750,750,7232,4662
5721,49035,56000,19877,7,4,38,12915,177.0,6828,critical,0,0,0,35,0,0,3,0,cooldown,20,14,6504,6396,465,21723,7,750,750,7235,4662
5724,49005,56000,19877,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,cooldown,20,14,6504,6396,465,21705,7,750,750,7235,4680
5727,48930,56000,21374,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,cooldown,21,15,6522,6414,465,23187,7,750,750,7238,4698
5730,48885,56000,22124,7,3,39,12990,182.0,6846,critical,0,0,0,36,0,0,3,0,cooldown,21,15,6522,6414,465,23937,7,750,750,7238,4698
5733,48855,56000,22121,7,3,40,13065,187.0,6864,critical,0,0,0,37,0,0,3,0,cooldown,21,15,6522,6414,465,23919,7,750,750,7241,4716
5736,48810,56000,22118,7,4,40,13065,187.0,6864,critical,0,0,0,37,0,0,3,0,cooldown,22,16,6540,6432,465,23919,7,750,750,7244,4716
5739,48720,56000,22118,7,3,40,13065,187.0,6864,critical,0,0,0,37,0,0,3,0,cooldown,22,16,6540,6432,465,23901,7,750,750,7244,4734
5742,48690,56000,22115,7,3,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,cooldown,22,16,6540,6432,465,23883,7,750,750,7247,4752
5745,43435,56000,22115,7,3,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,cooldown,22,16,6540,6432,465,23883,7,750,750,7247,4752
5748,43345,56000,22112,7,3,42,13215,197.0,6900,critical,0,0,0,39,0,0,3,0,cooldown,23,17,6558,6450,465,23865,7,750,750,7250,4770
5751,43285,56000,22109,7,4,42,13215,197.0,6900,critical,0,0,0,39,0,0,3,0,cooldown,24,18,6576,6468,465,23865,7,750,750,7253,4770
5754,43210,56000,22109,7,3,42,13215,197.0,6900,critical,0,0,0,39,0,0,3,0,cooldown,24,18,6576,6468,465,23847,7,750,750,7253,4788
5757,43165,56000,22106,7,3,43,13290,202.0,6918,critical,0,0,0,40,0,0,3,0,cooldown,24,18,6576,6468,465,23829,7,750,750,7256,4806
5760,43045,56000,22856,7,3,43,13290,202.0,6918,critical,0,0,0,40,0,0,3,0,cooldown,24,18,6576,6468,465,24579,7,750,750,7256,4806
5763,43000,56000,22853,7,3,44,13365,207.0,6936,critical,0,0,0,41,0,0,3,0,cooldown,25,19,6594,6486,465,24561,7,750,750,7259,4824
5766,37730,56000,22850,7,4,44,13365,207.0,6936,critical,0,0,0,41,0,0,3,0,cooldown,26,20,6612,6504,465,24561,7,750,750,7262,4824
5769,37670,56000,22850,7,3,44,13365,207.0,6936,critical,0,0,0,41,0,0,3,0,cooldown,26,20,6612,6504,465,24543,7,750,750,7262,4842
5772,37610,56000,22847,7,3,45,13440,212.0,6954,critical,0,0,0,42,0,0,3,0,cooldown,26,20,6612,6504,478,24525,7,750,750,7265,4860
5775,37490,56000,22847,7,3,45,13440,212.0,6954,critical,0,0,0,42,0,0,3,0,cooldown,26,20,6612,6504,478,24525,7,750,750,7265,4860
5778,37415,56000,22844,7,3,46,13515,217.0,6972,critical,0,0,0,43,0,0,3,0,cooldown,27,21,6630,6522,465,24507,7,750,750,7268,4878
5781,37295,56000,22841,7,4,46,13515,217.0,6972,critical,0,0,0,43,0,0,3,0,cooldown,28,22,6648,6540,465,24507,7,750,750,7271,4878
