opponent,kind,team,offense,defense,outcome,ticks,seconds
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,10319,344.0
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,10603,353.4
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,7472,249.1
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,9619,320.6
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_loss,4475,149.2
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,10710,357.0
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,10158,338.6
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,12317,410.6
castle_defense_p1_v4,model,Yellow,nuke,wall,decisive_win,10297,343.2
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,14617,487.2
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,5247,174.9
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,4981,166.0
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_loss,9108,303.6
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,10493,349.8
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,8842,294.7
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,5894,196.5
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,5648,188.3
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,10441,348.0
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,10385,346.2
castle_defense_p1_v4,model,Yellow,firebomb,heal,decisive_win,9372,312.4
castle_defense_p1_v4,model,Yellow,firebomb,heal,timeout_loss,18000,600.0
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,10311,343.7
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,6022,200.7
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,5242,174.7
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_loss,2647,88.2
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,3802,126.7
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,9387,312.9
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,6322,210.7
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,6351,211.7
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,9036,301.2
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,11805,393.5
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,4476,149.2
castle_defense_p1_v4,model,Yellow,firebomb,reinforcements,decisive_win,6472,215.7
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_loss,8219,274.0
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_win,12934,431.1
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_win,13809,460.3
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_loss,8779,292.6
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_loss,8768,292.3
castle_defense_p1_v4,model,Yellow,firebomb,speed,timeout_loss,18000,600.0
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_loss,12666,422.2
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_loss,7166,238.9
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_win,6866,228.9
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_loss,9168,305.6
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_loss,7119,237.3
castle_defense_p1_v4,model,Yellow,firebomb,speed,decisive_win,11632,387.7
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_win,5830,194.3
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_win,9920,330.7
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_win,8772,292.4
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_loss,17478,582.6
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_loss,9284,309.5
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_loss,8545,284.8
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_loss,2479,82.6
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_win,7329,244.3
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_win,7894,263.1
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_win,10586,352.9
castle_defense_p1_v4,model,Yellow,firebomb,wall,decisive_win,7840,261.3
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_loss,12691,423.0
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_win,9351,311.7
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_win,10871,362.4
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_win,9677,322.6
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_win,9272,309.1
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_win,6462,215.4
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_win,7511,250.4
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_loss,7874,262.5
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_win,8733,291.1
castle_defense_p1_v4,model,Yellow,snipe,heal,decisive_loss,13278,442.6
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,6131,204.4
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_loss,3888,129.6
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,4256,141.9
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,5474,182.5
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,6156,205.2
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,12111,403.7
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,4262,142.1
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,5001,166.7
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,8363,278.8
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,snipe,reinforcements,decisive_win,7468,248.9
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,6412,213.7
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,13515,450.5
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,7782,259.4
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,9752,325.1
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,4400,146.7
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,14483,482.8
castle_defense_p1_v4,model,Yellow,snipe,speed,timeout_win,18000,600.0
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,7920,264.0
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,6642,221.4
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_loss,7564,252.1
castle_defense_p1_v4,model,Yellow,snipe,speed,decisive_win,10634,354.5
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,10338,344.6
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,14251,475.0
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,1584,52.8
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_win,7992,266.4
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_win,10302,343.4
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,1284,42.8
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,8033,267.8
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_win,12254,408.5
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,10166,338.9
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_win,7497,249.9
castle_defense_p1_v4,model,Yellow,snipe,wall,decisive_loss,3826,127.5
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,5502,183.4
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_loss,9404,313.5
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_loss,12444,414.8
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,10202,340.1
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,9412,313.7
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,6123,204.1
castle_defense_p1_v4,model,Yellow,freeze,heal,timeout_loss,18000,600.0
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,5228,174.3
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_loss,7758,258.6
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,4650,155.0
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,15282,509.4
castle_defense_p1_v4,model,Yellow,freeze,heal,decisive_win,11399,380.0
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,5952,198.4
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,7065,235.5
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,6831,227.7
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,9260,308.7
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,9628,320.9
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_loss,3316,110.5
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,9746,324.9
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,4357,145.2
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,11515,383.8
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,7246,241.5
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_loss,4883,162.8
castle_defense_p1_v4,model,Yellow,freeze,reinforcements,decisive_win,8162,272.1
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,8830,294.3
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_loss,3042,101.4
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,8734,291.1
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,9410,313.7
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,11117,370.6
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,10759,358.6
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,15120,504.0
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,8424,280.8
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_loss,12084,402.8
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,7593,253.1
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,12008,400.3
castle_defense_p1_v4,model,Yellow,freeze,speed,decisive_win,10454,348.5
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,10686,356.2
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,10362,345.4
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,7467,248.9
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,10460,348.7
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,10760,358.7
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_loss,9460,315.3
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,10399,346.6
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_loss,10038,334.6
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,11209,373.6
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,10517,350.6
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,10516,350.5
castle_defense_p1_v4,model,Yellow,freeze,wall,decisive_win,9272,309.1
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,5585,186.2
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,5163,172.1
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,4986,166.2
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,5163,172.1
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,4932,164.4
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,4946,164.9
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,6462,215.4
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,10479,349.3
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,5544,184.8
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,9518,317.3
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,5216,173.9
castle_defense_p1_v7,model,Black,nuke,heal,decisive_win,10609,353.6
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,9139,304.6
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_loss,7324,244.1
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,4590,153.0
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,9718,323.9
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,6304,210.1
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,4989,166.3
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,5218,173.9
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,4939,164.6
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,10490,349.7
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,4543,151.4
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,7902,263.4
castle_defense_p1_v7,model,Black,nuke,reinforcements,decisive_win,5274,175.8
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,4846,161.5
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,4339,144.6
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,7844,261.5
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,10853,361.8
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,6063,202.1
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,5832,194.4
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,8286,276.2
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,5946,198.2
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,8728,290.9
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,9159,305.3
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,5221,174.0
castle_defense_p1_v7,model,Black,nuke,speed,decisive_win,12012,400.4
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,6498,216.6
castle_defense_p1_v7,model,Black,nuke,wall,decisive_loss,7822,260.7
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,5086,169.5
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,6109,203.6
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,10579,352.6
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,8922,297.4
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,8522,284.1
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,5417,180.6
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,5402,180.1
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,6910,230.3
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,6498,216.6
castle_defense_p1_v7,model,Black,nuke,wall,decisive_win,5827,194.2
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,5182,172.7
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,5900,196.7
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,10457,348.6
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,4897,163.2
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,4932,164.4
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,5741,191.4
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,5198,173.3
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,11189,373.0
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,9380,312.7
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,7067,235.6
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,5820,194.0
castle_defense_p1_v7,model,Black,firebomb,heal,decisive_win,6785,226.2
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,4668,155.6
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,9335,311.2
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,3609,120.3
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,8420,280.7
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,8017,267.2
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,9695,323.2
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_loss,8039,268.0
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,9844,328.1
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,5073,169.1
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,5605,186.8
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_loss,8374,279.1
castle_defense_p1_v7,model,Black,firebomb,reinforcements,decisive_win,6181,206.0
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,5970,199.0
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,4886,162.9
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,5184,172.8
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,5590,186.3
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,5730,191.0
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,10886,362.9
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,4769,159.0
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,5014,167.1
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,5374,179.1
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,9396,313.2
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,7472,249.1
castle_defense_p1_v7,model,Black,firebomb,speed,decisive_win,6807,226.9
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,5957,198.6
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,7717,257.2
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,9722,324.1
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,5776,192.5
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,7377,245.9
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,7575,252.5
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,6210,207.0
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,8695,289.8
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,5914,197.1
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,9631,321.0
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,10759,358.6
castle_defense_p1_v7,model,Black,firebomb,wall,decisive_win,5433,181.1
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,9270,309.0
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,5435,181.2
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,10270,342.3
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,5480,182.7
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,8992,299.7
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,6984,232.8
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,5324,177.5
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,7862,262.1
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,4326,144.2
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,6299,210.0
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,10382,346.1
castle_defense_p1_v7,model,Black,snipe,heal,decisive_win,4017,133.9
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,4425,147.5
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,5384,179.5
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,4827,160.9
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,5787,192.9
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,4693,156.4
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,7434,247.8
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,4769,159.0
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,4678,155.9
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,7817,260.6
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,5825,194.2
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,4827,160.9
castle_defense_p1_v7,model,Black,snipe,reinforcements,decisive_win,8566,285.5
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,5164,172.1
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,5555,185.2
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,6754,225.1
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,6528,217.6
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,5775,192.5
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,8246,274.9
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,12698,423.3
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,7162,238.7
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,6030,201.0
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,5125,170.8
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,8837,294.6
castle_defense_p1_v7,model,Black,snipe,speed,decisive_win,9747,324.9
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,5805,193.5
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,8786,292.9
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,6094,203.1
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,10102,336.7
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,8362,278.7
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,6054,201.8
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,6622,220.7
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,9697,323.2
castle_defense_p1_v7,model,Black,snipe,wall,decisive_loss,2224,74.1
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,5356,178.5
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,4355,145.2
castle_defense_p1_v7,model,Black,snipe,wall,decisive_win,6389,213.0
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,6672,222.4
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,5200,173.3
castle_defense_p1_v7,model,Black,freeze,heal,decisive_loss,7989,266.3
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,9042,301.4
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,4795,159.8
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,5586,186.2
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,5042,168.1
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,9203,306.8
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,9254,308.5
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,5392,179.7
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,7459,248.6
castle_defense_p1_v7,model,Black,freeze,heal,decisive_win,6531,217.7
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,4412,147.1
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,8129,271.0
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,4274,142.5
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,5295,176.5
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,5376,179.2
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,9666,322.2
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,5172,172.4
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,7493,249.8
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,4662,155.4
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,5406,180.2
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,3687,122.9
castle_defense_p1_v7,model,Black,freeze,reinforcements,decisive_win,9057,301.9
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,7825,260.8
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,6760,225.3
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,5932,197.7
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,8314,277.1
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,6752,225.1
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,5827,194.2
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,9269,309.0
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,7464,248.8
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,6000,200.0
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,8963,298.8
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,5435,181.2
castle_defense_p1_v7,model,Black,freeze,speed,decisive_win,12435,414.5
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,5937,197.9
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,8764,292.1
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,6216,207.2
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,7377,245.9
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,6046,201.5
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,6205,206.8
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,6142,204.7
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,9781,326.0
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,6866,228.9
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,7386,246.2
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,7817,260.6
castle_defense_p1_v7,model,Black,freeze,wall,decisive_win,10446,348.2
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,6999,233.3
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,9561,318.7
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,7964,265.5
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,7849,261.6
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,8737,291.2
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,9103,303.4
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_loss,2433,81.1
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,9100,303.3
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,8699,290.0
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,5389,179.6
castle_defense_p1_v7,model,Blue,nuke,heal,decisive_win,5464,182.1
