p1_team,p1_off,p1_def,p2_team,p2_off,p2_def,map,shadow,winner_side,decided,ticks,seconds
White,nuke,reinforcements,Red,nuke,heal,Blue,1,1,decisive,4585,152.8
White,nuke,reinforcements,Red,nuke,reinforcements,Orange,0,1,decisive,5825,194.2
White,nuke,reinforcements,Red,nuke,speed,Purple,0,1,decisive,4170,139.0
White,nuke,reinforcements,Red,nuke,wall,Red,0,1,decisive,7283,242.8
White,nuke,reinforcements,Red,firebomb,heal,Yellow,0,1,decisive,5169,172.3
White,nuke,reinforcements,Red,firebomb,reinforcements,Purple,0,1,decisive,5389,179.6
White,nuke,reinforcements,Red,firebomb,speed,Yellow,0,1,decisive,4318,143.9
White,nuke,reinforcements,Red,firebomb,wall,Red,0,1,decisive,7192,239.7
White,nuke,reinforcements,Red,snipe,heal,Blue,0,1,decisive,4233,141.1
White,nuke,reinforcements,Red,snipe,reinforcements,Blue,0,1,decisive,5692,189.7
White,nuke,reinforcements,Red,snipe,speed,Black,0,1,decisive,3986,132.9
White,nuke,reinforcements,Red,snipe,wall,White,0,1,decisive,4044,134.8
White,nuke,reinforcements,Red,freeze,heal,White,0,1,decisive,4818,160.6
White,nuke,reinforcements,Red,freeze,reinforcements,Red,0,1,decisive,4772,159.1
White,nuke,reinforcements,Red,freeze,speed,Black,0,1,decisive,4217,140.6
White,nuke,reinforcements,Red,freeze,wall,Green,0,1,decisive,6971,232.4
White,nuke,reinforcements,White,nuke,heal,Yellow,0,2,decisive,10998,366.6
White,nuke,reinforcements,White,nuke,reinforcements,Orange,0,0,draw,9169,305.6
White,nuke,reinforcements,White,nuke,speed,Blue,1,1,decisive,4644,154.8
White,nuke,reinforcements,White,nuke,wall,Red,0,1,decisive,8689,289.6
White,nuke,reinforcements,White,firebomb,heal,Orange,0,1,decisive,8153,271.8
White,nuke,reinforcements,White,firebomb,reinforcements,Orange,0,2,decisive,9118,303.9
White,nuke,reinforcements,White,firebomb,speed,Red,0,1,decisive,9256,308.5
White,nuke,reinforcements,White,firebomb,wall,Orange,0,0,draw,8989,299.6
White,nuke,reinforcements,White,snipe,heal,Yellow,0,1,decisive,8665,288.8
White,nuke,reinforcements,White,snipe,reinforcements,Purple,0,1,decisive,9283,309.4
White,nuke,reinforcements,White,snipe,speed,Yellow,0,1,decisive,5888,196.3
White,nuke,reinforcements,White,snipe,wall,Red,0,1,decisive,8561,285.4
White,nuke,reinforcements,White,freeze,heal,White,0,1,decisive,8773,292.4
White,nuke,reinforcements,White,freeze,reinforcements,Blue,1,1,decisive,9618,320.6
White,nuke,reinforcements,White,freeze,speed,White,1,1,decisive,4360,145.3
White,nuke,reinforcements,White,freeze,wall,Orange,0,1,decisive,8569,285.6
White,nuke,reinforcements,Yellow,nuke,heal,Red,0,1,decisive,5425,180.8
White,nuke,reinforcements,Yellow,nuke,reinforcements,Blue,1,2,decisive,7188,239.6
White,nuke,reinforcements,Yellow,nuke,speed,White,0,1,decisive,4604,153.5
White,nuke,reinforcements,Yellow,nuke,wall,White,0,1,decisive,4065,135.5
White,nuke,reinforcements,Yellow,firebomb,heal,Blue,0,1,decisive,9919,330.6
White,nuke,reinforcements,Yellow,firebomb,reinforcements,Yellow,0,2,decisive,8870,295.7
White,nuke,reinforcements,Yellow,firebomb,speed,Black,0,1,decisive,4382,146.1
White,nuke,reinforcements,Yellow,firebomb,wall,Yellow,0,1,decisive,5123,170.8
White,nuke,reinforcements,Yellow,snipe,heal,Blue,0,1,decisive,4573,152.4
White,nuke,reinforcements,Yellow,snipe,reinforcements,Green,0,1,decisive,10535,351.2
White,nuke,reinforcements,Yellow,snipe,speed,Red,0,1,decisive,4095,136.5
White,nuke,reinforcements,Yellow,snipe,wall,White,0,1,decisive,3909,130.3
White,nuke,reinforcements,Yellow,freeze,heal,Yellow,0,1,decisive,4584,152.8
White,nuke,reinforcements,Yellow,freeze,reinforcements,Blue,0,2,decisive,8631,287.7
White,nuke,reinforcements,Yellow,freeze,speed,Purple,0,1,decisive,4253,141.8
White,nuke,reinforcements,Yellow,freeze,wall,Red,1,1,decisive,5247,174.9
White,nuke,speed,Black,nuke,heal,Red,0,2,decisive,6165,205.5
White,nuke,speed,Black,nuke,reinforcements,Yellow,0,2,decisive,5245,174.8
White,nuke,speed,Black,nuke,speed,Purple,0,2,decisive,4934,164.5
White,nuke,speed,Black,nuke,wall,Orange,0,2,decisive,6617,220.6
White,nuke,speed,Black,firebomb,heal,Green,0,2,decisive,6666,222.2
White,nuke,speed,Black,firebomb,reinforcements,Orange,0,2,decisive,5105,170.2
White,nuke,speed,Black,firebomb,speed,Orange,0,1,decisive,7312,243.7
White,nuke,speed,Black,firebomb,wall,Blue,0,2,decisive,6253,208.4
White,nuke,speed,Black,snipe,heal,Blue,0,2,decisive,7101,236.7
White,nuke,speed,Black,snipe,reinforcements,Orange,0,2,decisive,5291,176.4
White,nuke,speed,Black,snipe,speed,White,0,1,decisive,4497,149.9
White,nuke,speed,Black,snipe,wall,Green,0,2,decisive,7653,255.1
White,nuke,speed,Black,freeze,heal,Black,0,1,decisive,4693,156.4
White,nuke,speed,Black,freeze,reinforcements,Black,0,2,decisive,7582,252.7
White,nuke,speed,Black,freeze,speed,Orange,0,1,decisive,8452,281.7
White,nuke,speed,Black,freeze,wall,White,0,2,decisive,7492,249.7
White,nuke,speed,Blue,nuke,heal,Yellow,1,2,decisive,8477,282.6
White,nuke,speed,Blue,nuke,reinforcements,White,0,2,decisive,5459,182.0
White,nuke,speed,Blue,nuke,speed,Green,0,1,decisive,4485,149.5
White,nuke,speed,Blue,nuke,wall,White,0,2,decisive,7687,256.2
White,nuke,speed,Blue,firebomb,heal,Blue,0,1,decisive,6754,225.1
White,nuke,speed,Blue,firebomb,reinforcements,White,0,2,decisive,5772,192.4
White,nuke,speed,Blue,firebomb,speed,Yellow,0,2,decisive,8310,277.0
White,nuke,speed,Blue,firebomb,wall,Green,0,2,decisive,8535,284.5
White,nuke,speed,Blue,snipe,heal,Purple,0,2,decisive,7899,263.3
White,nuke,speed,Blue,snipe,reinforcements,Purple,0,2,decisive,5613,187.1
White,nuke,speed,Blue,snipe,speed,White,0,2,decisive,6859,228.6
White,nuke,speed,Blue,snipe,wall,White,0,2,decisive,10459,348.6
White,nuke,speed,Blue,freeze,heal,Green,0,2,decisive,8368,278.9
White,nuke,speed,Blue,freeze,reinforcements,Green,0,2,decisive,7855,261.8
White,nuke,speed,Blue,freeze,speed,Black,0,2,decisive,8114,270.5
White,nuke,speed,Blue,freeze,wall,Blue,0,2,decisive,8869,295.6
White,nuke,speed,Green,nuke,heal,Red,0,2,decisive,5848,194.9
White,nuke,speed,Green,nuke,reinforcements,White,0,2,decisive,4784,159.5
White,nuke,speed,Green,nuke,speed,Red,0,1,decisive,4910,163.7
White,nuke,speed,Green,nuke,wall,Orange,0,2,decisive,8740,291.3
White,nuke,speed,Green,firebomb,heal,White,0,2,decisive,8728,290.9
White,nuke,speed,Green,firebomb,reinforcements,Blue,0,2,decisive,6339,211.3
White,nuke,speed,Green,firebomb,speed,Orange,0,1,decisive,4938,164.6
White,nuke,speed,Green,firebomb,wall,Yellow,0,2,decisive,8192,273.1
White,nuke,speed,Green,snipe,heal,Green,0,2,decisive,10669,355.6
White,nuke,speed,Green,snipe,reinforcements,Orange,0,2,decisive,7596,253.2
White,nuke,speed,Green,snipe,speed,Orange,0,1,decisive,4943,164.8
White,nuke,speed,Green,snipe,wall,Blue,0,1,decisive,11268,375.6
White,nuke,speed,Green,freeze,heal,Red,0,2,decisive,8987,299.6
White,nuke,speed,Green,freeze,reinforcements,Black,0,2,decisive,6864,228.8
White,nuke,speed,Green,freeze,speed,Orange,0,1,decisive,5175,172.5
White,nuke,speed,Green,freeze,wall,Red,0,1,decisive,9374,312.5
White,nuke,speed,Orange,nuke,heal,Purple,0,1,decisive,8165,272.2
White,nuke,speed,Orange,nuke,reinforcements,Orange,0,2,decisive,5427,180.9
White,nuke,speed,Orange,nuke,speed,Blue,0,1,decisive,10330,344.3
White,nuke,speed,Orange,nuke,wall,Purple,0,2,decisive,7336,244.5
White,nuke,speed,Orange,firebomb,heal,Red,0,2,decisive,9185,306.2
White,nuke,speed,Orange,firebomb,reinforcements,White,0,2,decisive,6932,231.1
White,nuke,speed,Orange,firebomb,speed,Yellow,0,2,decisive,6610,220.3
White,nuke,speed,Orange,firebomb,wall,Blue,0,2,decisive,6264,208.8
White,nuke,speed,Orange,snipe,heal,Yellow,0,2,decisive,7438,247.9
White,nuke,speed,Orange,snipe,reinforcements,White,0,2,decisive,4885,162.8
White,nuke,speed,Orange,snipe,speed,Green,0,1,decisive,10554,351.8
White,nuke,speed,Orange,snipe,wall,Yellow,0,1,decisive,10831,361.0
White,nuke,speed,Orange,freeze,heal,Purple,0,2,decisive,8171,272.4
White,nuke,speed,Orange,freeze,reinforcements,Green,0,2,decisive,6284,209.5
White,nuke,speed,Orange,freeze,speed,Orange,0,1,decisive,7479,249.3
White,nuke,speed,Orange,freeze,wall,Orange,0,2,decisive,9189,306.3
White,nuke,speed,Purple,nuke,heal,Blue,0,2,decisive,6732,224.4
White,nuke,speed,Purple,nuke,reinforcements,Red,0,2,decisive,6292,209.7
White,nuke,speed,Purple,nuke,speed,Orange,0,2,decisive,6404,213.5
White,nuke,speed,Purple,nuke,wall,Black,0,2,decisive,8547,284.9
White,nuke,speed,Purple,firebomb,heal,Green,0,2,decisive,6444,214.8
White,nuke,speed,Purple,firebomb,reinforcements,Blue,1,2,decisive,7192,239.7
White,nuke,speed,Purple,firebomb,speed,Red,0,2,decisive,9093,303.1
White,nuke,speed,Purple,firebomb,wall,Yellow,0,2,decisive,7367,245.6
White,nuke,speed,Purple,snipe,heal,Purple,0,2,decisive,7999,266.6
White,nuke,speed,Purple,snipe,reinforcements,Yellow,0,2,decisive,6815,227.2
White,nuke,speed,Purple,snipe,speed,Orange,0,1,decisive,9718,323.9
White,nuke,speed,Purple,snipe,wall,Black,0,2,decisive,7612,253.7
White,nuke,speed,Purple,freeze,heal,White,0,2,decisive,5427,180.9
White,nuke,speed,Purple,freeze,reinforcements,Yellow,1,2,decisive,6672,222.4
White,nuke,speed,Purple,freeze,speed,Blue,0,1,decisive,11683,389.4
White,nuke,speed,Purple,freeze,wall,Yellow,0,1,decisive,9346,311.5
White,nuke,speed,Red,nuke,heal,White,0,2,decisive,7460,248.7
White,nuke,speed,Red,nuke,reinforcements,Green,0,2,decisive,7484,249.5
White,nuke,speed,Red,nuke,speed,Blue,0,1,decisive,8100,270.0
White,nuke,speed,Red,nuke,wall,Blue,0,1,decisive,7124,237.5
White,nuke,speed,Red,firebomb,heal,Yellow,0,2,decisive,8268,275.6
White,nuke,speed,Red,firebomb,reinforcements,Purple,0,2,decisive,5963,198.8
White,nuke,speed,Red,firebomb,speed,Purple,0,1,decisive,4473,149.1
White,nuke,speed,Red,firebomb,wall,Red,0,2,decisive,8929,297.6
White,nuke,speed,Red,snipe,heal,Blue,0,2,decisive,7108,236.9
White,nuke,speed,Red,snipe,reinforcements,Green,0,1,decisive,5789,193.0
White,nuke,speed,Red,snipe,speed,Green,0,1,decisive,5212,173.7
White,nuke,speed,Red,snipe,wall,Red,0,1,decisive,7874,262.5
White,nuke,speed,Red,freeze,heal,Purple,0,1,decisive,6519,217.3
White,nuke,speed,Red,freeze,reinforcements,Green,0,2,decisive,7348,244.9
White,nuke,speed,Red,freeze,speed,Purple,0,1,decisive,4657,155.2
White,nuke,speed,Red,freeze,wall,Yellow,0,2,decisive,7179,239.3
White,nuke,speed,White,nuke,heal,Black,0,2,decisive,8437,281.2
White,nuke,speed,White,nuke,reinforcements,Blue,1,2,decisive,6501,216.7
White,nuke,speed,White,nuke,speed,Purple,0,1,decisive,8389,279.6
White,nuke,speed,White,nuke,wall,Orange,0,2,decisive,8079,269.3
White,nuke,speed,White,firebomb,heal,Orange,0,2,decisive,7997,266.6
White,nuke,speed,White,firebomb,reinforcements,Purple,0,2,decisive,4603,153.4
White,nuke,speed,White,firebomb,speed,Yellow,0,2,decisive,9019,300.6
White,nuke,speed,White,firebomb,wall,Black,0,2,decisive,7008,233.6
White,nuke,speed,White,snipe,heal,White,0,2,decisive,9198,306.6
White,nuke,speed,White,snipe,reinforcements,Purple,0,2,decisive,4373,145.8
White,nuke,speed,White,snipe,speed,Green,0,1,decisive,8570,285.7
White,nuke,speed,White,snipe,wall,White,0,2,decisive,8457,281.9
White,nuke,speed,White,freeze,heal,Yellow,0,1,decisive,8470,282.3
White,nuke,speed,White,freeze,reinforcements,Black,0,2,decisive,8567,285.6
White,nuke,speed,White,freeze,speed,Green,0,1,decisive,8200,273.3
White,nuke,speed,White,freeze,wall,Orange,0,2,decisive,9047,301.6
White,nuke,speed,Yellow,nuke,heal,Purple,0,1,decisive,4843,161.4
White,nuke,speed,Yellow,nuke,reinforcements,Orange,0,2,decisive,4969,165.6
White,nuke,speed,Yellow,nuke,speed,Yellow,0,1,decisive,8366,278.9
White,nuke,speed,Yellow,nuke,wall,Red,0,1,decisive,4704,156.8
White,nuke,speed,Yellow,firebomb,heal,Purple,0,1,decisive,7848,261.6
White,nuke,speed,Yellow,firebomb,reinforcements,White,0,2,decisive,5439,181.3
White,nuke,speed,Yellow,firebomb,speed,White,0,2,decisive,6212,207.1
White,nuke,speed,Yellow,firebomb,wall,Black,0,2,decisive,8435,281.2
White,nuke,speed,Yellow,snipe,heal,Blue,0,2,decisive,9162,305.4
White,nuke,speed,Yellow,snipe,reinforcements,Red,1,2,decisive,4885,162.8
White,nuke,speed,Yellow,snipe,speed,Green,0,1,decisive,6104,203.5
White,nuke,speed,Yellow,snipe,wall,Yellow,0,1,decisive,7055,235.2
White,nuke,speed,Yellow,freeze,heal,Purple,1,2,decisive,8417,280.6
White,nuke,speed,Yellow,freeze,reinforcements,Purple,1,2,decisive,5434,181.1
White,nuke,speed,Yellow,freeze,speed,Red,0,1,decisive,8896,296.5
White,nuke,speed,Yellow,freeze,wall,Red,0,2,decisive,8858,295.3
White,nuke,wall,Black,nuke,heal,Yellow,0,1,decisive,8326,277.5
White,nuke,wall,Black,nuke,reinforcements,Blue,0,1,decisive,8869,295.6
White,nuke,wall,Black,nuke,speed,Yellow,1,1,decisive,8026,267.5
White,nuke,wall,Black,nuke,wall,White,0,1,decisive,8281,276.0
White,nuke,wall,Black,firebomb,heal,Yellow,0,1,decisive,8328,277.6
White,nuke,wall,Black,firebomb,reinforcements,Yellow,0,2,decisive,8055,268.5
White,nuke,wall,Black,firebomb,speed,Red,0,1,decisive,9978,332.6
White,nuke,wall,Black,firebomb,wall,Orange,0,1,decisive,8459,282.0
White,nuke,wall,Black,snipe,heal,Red,0,1,decisive,9079,302.6
White,nuke,wall,Black,snipe,reinforcements,Blue,0,2,decisive,7876,262.5
White,nuke,wall,Black,snipe,speed,Green,0,1,decisive,6586,219.5
White,nuke,wall,Black,snipe,wall,Black,0,1,decisive,8124,270.8
White,nuke,wall,Black,freeze,heal,Orange,0,0,draw,8719,290.6
White,nuke,wall,Black,freeze,reinforcements,Red,0,1,decisive,8599,286.6
White,nuke,wall,Black,freeze,speed,Red,0,1,decisive,8238,274.6
White,nuke,wall,Black,freeze,wall,Yellow,0,1,decisive,8356,278.5
White,nuke,wall,Blue,nuke,heal,Yellow,0,1,decisive,7938,264.6
White,nuke,wall,Blue,nuke,reinforcements,Red,0,1,decisive,9205,306.8
White,nuke,wall,Blue,nuke,speed,Green,0,1,decisive,8726,290.9
White,nuke,wall,Blue,nuke,wall,Green,0,1,decisive,8481,282.7
White,nuke,wall,Blue,firebomb,heal,Blue,0,1,decisive,8168,272.3
White,nuke,wall,Blue,firebomb,reinforcements,Yellow,0,1,decisive,8551,285.0
White,nuke,wall,Blue,firebomb,speed,Green,0,1,decisive,9603,320.1
White,nuke,wall,Blue,firebomb,wall,Purple,1,1,decisive,8358,278.6
White,nuke,wall,Blue,snipe,heal,Red,0,1,decisive,9096,303.2
White,nuke,wall,Blue,snipe,reinforcements,Purple,0,1,decisive,9137,304.6
White,nuke,wall,Blue,snipe,speed,Red,0,1,decisive,4277,142.6
White,nuke,wall,Blue,snipe,wall,Purple,0,1,decisive,8359,278.6
White,nuke,wall,Blue,freeze,heal,Purple,0,1,decisive,8197,273.2
White,nuke,wall,Blue,freeze,reinforcements,Yellow,0,1,decisive,8779,292.6
White,nuke,wall,Blue,freeze,speed,Red,1,1,decisive,11408,380.3
White,nuke,wall,Blue,freeze,wall,Yellow,0,1,decisive,8479,282.6
White,nuke,wall,Green,nuke,heal,White,0,1,decisive,4398,146.6
White,nuke,wall,Green,nuke,reinforcements,Red,0,1,decisive,8504,283.5
White,nuke,wall,Green,nuke,speed,Purple,0,1,decisive,5118,170.6
White,nuke,wall,Green,nuke,wall,Yellow,0,1,decisive,8239,274.6
White,nuke,wall,Green,firebomb,heal,Red,0,1,decisive,9566,318.9
White,nuke,wall,Green,firebomb,reinforcements,Orange,0,2,decisive,9278,309.3
White,nuke,wall,Green,firebomb,speed,Black,0,1,decisive,8147,271.6
White,nuke,wall,Green,firebomb,wall,Yellow,0,1,decisive,8239,274.6
White,nuke,wall,Green,snipe,heal,Red,0,1,decisive,8144,271.5
White,nuke,wall,Green,snipe,reinforcements,Red,0,1,decisive,8538,284.6
White,nuke,wall,Green,snipe,speed,Red,0,1,decisive,6594,219.8
White,nuke,wall,Green,snipe,wall,Red,0,1,decisive,8149,271.6
White,nuke,wall,Green,freeze,heal,White,0,1,decisive,8783,292.8
White,nuke,wall,Green,freeze,reinforcements,Purple,0,2,decisive,7359,245.3
White,nuke,wall,Green,freeze,speed,Blue,0,1,decisive,5468,182.3
White,nuke,wall,Green,freeze,wall,Purple,0,1,decisive,8369,279.0
White,nuke,wall,Orange,nuke,heal,Red,0,1,decisive,8478,282.6
White,nuke,wall,Orange,nuke,reinforcements,Red,0,2,decisive,8548,284.9
White,nuke,wall,Orange,nuke,speed,White,0,1,decisive,8500,283.3
White,nuke,wall,Orange,nuke,wall,Blue,0,1,decisive,8744,291.5
White,nuke,wall,Orange,firebomb,heal,Red,0,1,decisive,8761,292.0
White,nuke,wall,Orange,firebomb,reinforcements,White,0,1,decisive,8959,298.6
White,nuke,wall,Orange,firebomb,speed,Yellow,0,1,decisive,9874,329.1
White,nuke,wall,Orange,firebomb,wall,Yellow,0,1,decisive,8644,288.1
White,nuke,wall,Orange,snipe,heal,Black,0,1,decisive,8568,285.6
White,nuke,wall,Orange,snipe,reinforcements,Red,0,1,decisive,9810,327.0
White,nuke,wall,Orange,snipe,speed,Red,0,1,decisive,7402,246.7
White,nuke,wall,Orange,snipe,wall,Black,0,1,decisive,8679,289.3
White,nuke,wall,Orange,freeze,heal,Blue,1,1,decisive,9258,308.6
White,nuke,wall,Orange,freeze,reinforcements,Yellow,0,1,decisive,9136,304.5
White,nuke,wall,Orange,freeze,speed,Yellow,0,1,decisive,8683,289.4
White,nuke,wall,Orange,freeze,wall,White,0,1,decisive,8556,285.2
White,nuke,wall,Purple,nuke,heal,White,0,1,decisive,8569,285.6
White,nuke,wall,Purple,nuke,reinforcements,Red,0,2,decisive,7622,254.1
White,nuke,wall,Purple,nuke,speed,Red,0,1,decisive,8176,272.5
White,nuke,wall,Purple,nuke,wall,Yellow,0,1,decisive,8888,296.3
White,nuke,wall,Purple,firebomb,heal,Purple,0,1,decisive,8352,278.4
White,nuke,wall,Purple,firebomb,reinforcements,Black,0,1,decisive,9253,308.4
White,nuke,wall,Purple,firebomb,speed,White,1,1,decisive,6895,229.8
White,nuke,wall,Purple,firebomb,wall,Green,0,1,decisive,8522,284.1
White,nuke,wall,Purple,snipe,heal,Yellow,0,1,decisive,8388,279.6
White,nuke,wall,Purple,snipe,reinforcements,Blue,0,1,decisive,8928,297.6
White,nuke,wall,Purple,snipe,speed,Orange,0,1,decisive,7150,238.3
White,nuke,wall,Purple,snipe,wall,Orange,1,1,decisive,8412,280.4
White,nuke,wall,Purple,freeze,heal,Green,0,1,decisive,8870,295.7
White,nuke,wall,Purple,freeze,reinforcements,Orange,0,2,decisive,9637,321.2
White,nuke,wall,Purple,freeze,speed,Blue,0,1,decisive,9109,303.6
White,nuke,wall,Purple,freeze,wall,Green,0,1,decisive,8416,280.5
White,nuke,wall,Red,nuke,heal,Orange,0,1,decisive,9909,330.3
White,nuke,wall,Red,nuke,reinforcements,Orange,0,1,decisive,5707,190.2
White,nuke,wall,Red,nuke,speed,Purple,0,1,decisive,7012,233.7
White,nuke,wall,Red,nuke,wall,Yellow,1,1,decisive,7144,238.1
White,nuke,wall,Red,firebomb,heal,Orange,0,1,decisive,8017,267.2
White,nuke,wall,Red,firebomb,reinforcements,Yellow,0,1,decisive,6973,232.4
White,nuke,wall,Red,firebomb,speed,Purple,0,1,decisive,6433,214.4
White,nuke,wall,Red,firebomb,wall,Blue,0,1,decisive,9183,306.1
White,nuke,wall,Red,snipe,heal,Green,0,1,decisive,7072,235.7
White,nuke,wall,Red,snipe,reinforcements,Red,0,1,decisive,5712,190.4
White,nuke,wall,Red,snipe,speed,Orange,0,1,decisive,4643,154.8
White,nuke,wall,Red,snipe,wall,Blue,0,1,decisive,7207,240.2
White,nuke,wall,Red,freeze,heal,Black,0,1,decisive,8876,295.9
White,nuke,wall,Red,freeze,reinforcements,Red,0,1,decisive,5558,185.3
White,nuke,wall,Red,freeze,speed,Orange,0,1,decisive,7132,237.7
White,nuke,wall,Red,freeze,wall,Purple,0,1,decisive,8564,285.5
White,nuke,wall,White,nuke,heal,Black,0,2,decisive,8530,284.3
White,nuke,wall,White,nuke,reinforcements,Red,0,2,decisive,8627,287.6
White,nuke,wall,White,nuke,speed,Orange,0,1,decisive,7789,259.6
White,nuke,wall,White,nuke,wall,Blue,0,2,decisive,7849,261.6
White,nuke,wall,White,firebomb,heal,Yellow,0,2,decisive,8118,270.6
White,nuke,wall,White,firebomb,reinforcements,Purple,0,2,decisive,8745,291.5
White,nuke,wall,White,firebomb,speed,White,0,1,decisive,8041,268.0
White,nuke,wall,White,firebomb,wall,Black,0,2,decisive,8054,268.5
White,nuke,wall,White,snipe,heal,White,0,1,decisive,9438,314.6
White,nuke,wall,White,snipe,reinforcements,Yellow,0,1,decisive,8869,295.6
White,nuke,wall,White,snipe,speed,Orange,0,1,decisive,8500,283.3
White,nuke,wall,White,snipe,wall,Purple,0,1,decisive,8027,267.6
White,nuke,wall,White,freeze,heal,Blue,0,0,draw,8209,273.6
White,nuke,wall,White,freeze,reinforcements,Red,0,2,decisive,8689,289.6
White,nuke,wall,White,freeze,speed,Black,0,1,decisive,8399,280.0
White,nuke,wall,White,freeze,wall,Yellow,0,1,decisive,7890,263.0
White,nuke,wall,Yellow,nuke,heal,White,0,2,decisive,8266,275.5
White,nuke,wall,Yellow,nuke,reinforcements,Purple,0,2,decisive,8955,298.5
White,nuke,wall,Yellow,nuke,speed,Purple,0,1,decisive,4119,137.3
White,nuke,wall,Yellow,nuke,wall,Orange,0,1,decisive,4741,158.0
White,nuke,wall,Yellow,firebomb,heal,Blue,0,2,decisive,8659,288.6
White,nuke,wall,Yellow,firebomb,reinforcements,Green,0,2,decisive,7870,262.3
White,nuke,wall,Yellow,firebomb,speed,Red,0,1,decisive,8118,270.6
White,nuke,wall,Yellow,firebomb,wall,Blue,0,1,decisive,8059,268.6
White,nuke,wall,Yellow,snipe,heal,Yellow,0,1,decisive,8395,279.8
White,nuke,wall,Yellow,snipe,reinforcements,Blue,1,1,decisive,5748,191.6
White,nuke,wall,Yellow,snipe,speed,Green,0,1,decisive,7014,233.8
White,nuke,wall,Yellow,snipe,wall,Orange,0,1,decisive,4695,156.5
White,nuke,wall,Yellow,freeze,heal,Purple,0,1,decisive,8176,272.5
White,nuke,wall,Yellow,freeze,reinforcements,Purple,0,1,decisive,8957,298.6
White,nuke,wall,Yellow,freeze,speed,Red,0,1,decisive,9921,330.7
White,nuke,wall,Yellow,freeze,wall,Blue,0,1,decisive,8359,278.6
White,firebomb,heal,Black,nuke,heal,Orange,0,2,decisive,6618,220.6
White,firebomb,heal,Black,nuke,reinforcements,Orange,0,2,decisive,5214,173.8
White,firebomb,heal,Black,nuke,speed,Red,1,1,decisive,8719,290.6
White,firebomb,heal,Black,nuke,wall,Purple,0,1,decisive,8485,282.8
White,firebomb,heal,Black,firebomb,heal,White,0,2,decisive,6570,219.0
White,firebomb,heal,Black,firebomb,reinforcements,White,0,2,decisive,7457,248.6
White,firebomb,heal,Black,firebomb,speed,Blue,0,1,decisive,9867,328.9
White,firebomb,heal,Black,firebomb,wall,Black,0,1,decisive,8685,289.5
White,firebomb,heal,Black,snipe,heal,Yellow,0,2,decisive,5012,167.1
White,firebomb,heal,Black,snipe,reinforcements,Blue,0,2,decisive,5640,188.0
White,firebomb,heal,Black,snipe,speed,Red,0,1,decisive,8492,283.1
White,firebomb,heal,Black,snipe,wall,Blue,0,1,decisive,9889,329.6
White,firebomb,heal,Black,freeze,heal,Orange,0,2,decisive,5196,173.2
White,firebomb,heal,Black,freeze,reinforcements,White,1,2,decisive,6255,208.5
White,firebomb,heal,Black,freeze,speed,Yellow,1,2,decisive,5076,169.2
White,firebomb,heal,Black,freeze,wall,Purple,0,0,draw,8989,299.6
White,firebomb,heal,Blue,nuke,heal,Green,0,2,decisive,8359,278.6
White,firebomb,heal,Blue,nuke,reinforcements,White,0,2,decisive,7791,259.7
White,firebomb,heal,Blue,nuke,speed,Black,0,2,decisive,8036,267.9
White,firebomb,heal,Blue,nuke,wall,Blue,0,2,decisive,6573,219.1
White,firebomb,heal,Blue,firebomb,heal,Purple,0,1,decisive,8599,286.6
White,firebomb,heal,Blue,firebomb,reinforcements,Yellow,0,2,decisive,7841,261.4
White,firebomb,heal,Blue,firebomb,speed,Green,0,1,decisive,8631,287.7
White,firebomb,heal,Blue,firebomb,wall,Green,1,1,decisive,8837,294.6
White,firebomb,heal,Blue,snipe,heal,Orange,0,1,decisive,8478,282.6
White,firebomb,heal,Blue,snipe,reinforcements,Yellow,0,2,decisive,8484,282.8
White,firebomb,heal,Blue,snipe,speed,Green,0,1,decisive,8421,280.7
White,firebomb,heal,Blue,snipe,wall,Red,0,1,decisive,8394,279.8
White,firebomb,heal,Blue,freeze,heal,Orange,0,1,decisive,8660,288.7
White,firebomb,heal,Blue,freeze,reinforcements,Green,0,2,decisive,8621,287.4
White,firebomb,heal,Blue,freeze,speed,Black,0,1,decisive,9218,307.3
White,firebomb,heal,Blue,freeze,wall,Black,0,2,decisive,10083,336.1
White,firebomb,heal,Green,nuke,heal,Yellow,0,2,decisive,8909,297.0
White,firebomb,heal,Green,nuke,reinforcements,Green,0,2,decisive,7309,243.6
White,firebomb,heal,Green,nuke,speed,White,0,1,decisive,5285,176.2
White,firebomb,heal,Green,nuke,wall,White,0,1,decisive,8662,288.7
White,firebomb,heal,Green,firebomb,heal,Orange,0,2,decisive,8784,292.8
White,firebomb,heal,Green,firebomb,reinforcements,Purple,0,2,decisive,6883,229.4
White,firebomb,heal,Green,firebomb,speed,Blue,0,1,decisive,7801,260.0
White,firebomb,heal,Green,firebomb,wall,Yellow,0,0,draw,9139,304.6
White,firebomb,heal,Green,snipe,heal,White,0,1,decisive,8927,297.6
White,firebomb,heal,Green,snipe,reinforcements,Yellow,0,2,decisive,8135,271.2
White,firebomb,heal,Green,snipe,speed,White,0,1,decisive,4802,160.1
White,firebomb,heal,Green,snipe,wall,Black,0,1,decisive,8644,288.1
White,firebomb,heal,Green,freeze,heal,Purple,0,2,decisive,7303,243.4
White,firebomb,heal,Green,freeze,reinforcements,Yellow,0,2,decisive,7258,241.9
White,firebomb,heal,Green,freeze,speed,Purple,0,2,decisive,4748,158.3
White,firebomb,heal,Green,freeze,wall,Blue,0,2,decisive,8552,285.1
